scene,tick,rgb_present,rangefinder_raw_beams,rangefinder_hit_beam_indices,any_rangefinder_hit,rangefinder_min_positive_range_m
target_left_outer_35m,4,False,"[-1.0, 39.39585876464844, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,39.39585876464844
target_left_outer_35m,5,False,"[-1.0, 39.39585876464844, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,39.39585876464844
target_left_outer_35m,6,False,"[-1.0, 39.39585876464844, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,39.39585876464844
target_left_outer_35m,7,True,"[-1.0, 39.39585876464844, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,39.39585876464844
target_left_outer_35m,8,False,"[-1.0, 39.39585876464844, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,39.39585876464844
target_left_outer_35m,9,False,"[-1.0, 39.39585876464844, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,39.39585876464844
target_left_outer_35m,10,False,"[-1.0, 39.39585876464844, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,39.39585876464844
target_left_outer_35m,11,False,"[-1.0, 39.39585876464844, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,39.39585876464844
target_left_outer_35m,12,False,"[-1.0, 39.39585876464844, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,39.39585876464844
target_left_inner_35m,1,True,"[-1.0, -1.0, 33.963966369628906, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[2],True,33.963966369628906
target_left_inner_35m,2,False,"[-1.0, -1.0, 33.96271514892578, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[2],True,33.96271514892578
target_left_inner_35m,3,False,"[-1.0, -1.0, 33.96165466308594, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[2],True,33.96165466308594
target_left_inner_35m,4,False,"[-1.0, -1.0, 33.960941314697266, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[2],True,33.960941314697266
target_left_inner_35m,5,False,"[-1.0, -1.0, 33.96169662475586, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[2],True,33.96169662475586
target_left_inner_35m,6,False,"[-1.0, -1.0, 33.96396255493164, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[2],True,33.96396255493164
target_left_inner_35m,7,True,"[-1.0, -1.0, 33.966976165771484, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[2],True,33.966976165771484
target_left_inner_35m,8,False,"[-1.0, -1.0, 33.97047424316406, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[2],True,33.97047424316406
target_left_inner_35m,9,False,"[-1.0, -1.0, 33.974056243896484, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[2],True,33.974056243896484
target_left_inner_35m,10,False,"[-1.0, -1.0, 33.97703170776367, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[2],True,33.97703170776367
target_left_inner_35m,11,False,"[-1.0, -1.0, 33.978553771972656, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[2],True,33.978553771972656
target_left_inner_35m,12,False,"[-1.0, -1.0, 33.97809982299805, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[2],True,33.97809982299805
target_center_35m,1,True,"[-1.0, -1.0, -1.0, -1.0, 32.8104133605957, -1.0, -1.0, -1.0, -1.0]",[4],True,32.8104133605957
target_center_35m,2,False,"[-1.0, -1.0, -1.0, -1.0, 32.808956146240234, -1.0, -1.0, -1.0, -1.0]",[4],True,32.808956146240234
target_center_35m,3,False,"[-1.0, -1.0, -1.0, -1.0, 32.80705261230469, -1.0, -1.0, -1.0, -1.0]",[4],True,32.80705261230469
target_center_35m,4,False,"[-1.0, -1.0, -1.0, -1.0, 32.80551528930664, -1.0, -1.0, -1.0, -1.0]",[4],True,32.80551528930664
target_center_35m,5,False,"[-1.0, -1.0, -1.0, -1.0, 32.80424880981445, -1.0, -1.0, -1.0, -1.0]",[4],True,32.80424880981445
target_center_35m,6,False,"[-1.0, -1.0, -1.0, -1.0, 32.80299377441406, -1.0, -1.0, -1.0, -1.0]",[4],True,32.80299377441406
target_center_35m,7,True,"[-1.0, -1.0, -1.0, -1.0, 32.801979064941406, -1.0, -1.0, -1.0, -1.0]",[4],True,32.801979064941406
target_center_35m,8,False,"[-1.0, -1.0, -1.0, -1.0, 32.801185607910156, -1.0, -1.0, -1.0, -1.0]",[4],True,32.801185607910156
target_center_35m,9,False,"[-1.0, -1.0, -1.0, -1.0, 32.80076599121094, -1.0, -1.0, -1.0, -1.0]",[4],True,32.80076599121094
target_center_35m,10,False,"[-1.0, -1.0, -1.0, -1.0, 32.801151275634766, -1.0, -1.0, -1.0, -1.0]",[4],True,32.801151275634766
target_center_35m,11,False,"[-1.0, -1.0, -1.0, -1.0, 32.80244064331055, -1.0, -1.0, -1.0, -1.0]",[4],True,32.80244064331055
target_center_35m,12,False,"[-1.0, -1.0, -1.0, -1.0, 32.80353927612305, -1.0, -1.0, -1.0, -1.0]",[4],True,32.80353927612305
