stage,w_s,w_r,w_e,map_kind,episode_seed,policy_name,target_motion_mode,clue_acquisition_mode,path_safety_mode,success_all_found,time_to_first_detection,time_to_first_detection_censored,time_to_all_found,time_to_all_found_censored,detection_rate,found_count,known_free_observation_ratio_final,planning_time_ms_mean,path_length,switch_count,anchor_switch_count
axis_wr,6.5,1.0,-0.35,peninsula_passage,4,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,34,34,191,191,1.0,3,0.6015503875968993,25.217317240934914,191,18,5
axis_wr,6.5,2.0,-0.35,open_water,0,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,60,60,89,89,1.0,3,0.38475499092558985,17.806735713747912,89,11,5
axis_wr,6.5,2.0,-0.35,open_water,1,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,60,60,120,120,1.0,3,0.4809437386569873,19.711247368449175,120,14,6
axis_wr,6.5,2.0,-0.35,open_water,2,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,54,54,201,201,1.0,3,0.6361161524500908,18.668950000233053,201,28,13
axis_wr,6.5,2.0,-0.35,open_water,3,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,52,52,,241,0.3333333333333333,1,0.7155172413793104,18.57456052637549,240,27,8
axis_wr,6.5,2.0,-0.35,open_water,4,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,37,37,119,119,1.0,3,0.4532667876588022,17.047188888884396,119,14,4
axis_wr,6.5,2.0,-0.35,harbor_cove,0,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,57,57,191,191,1.0,3,0.5737612612612613,18.078269999386976,191,23,6
axis_wr,6.5,2.0,-0.35,harbor_cove,1,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,39,39,206,206,1.0,3,0.6807432432432432,19.052727272951003,206,26,8
axis_wr,6.5,2.0,-0.35,harbor_cove,2,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,38,38,,241,0.6666666666666666,2,0.7978603603603603,20.06305897465119,240,30,10
axis_wr,6.5,2.0,-0.35,harbor_cove,3,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,38,38,219,219,1.0,3,0.8378378378378378,23.0479176471443,219,25,10
axis_wr,6.5,2.0,-0.35,harbor_cove,4,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,40,40,100,100,1.0,3,0.4408783783783784,16.842486666428158,100,12,2
axis_wr,6.5,2.0,-0.35,peninsula_passage,0,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,70,70,192,192,1.0,3,0.6356589147286822,23.038548275759116,192,17,6
axis_wr,6.5,2.0,-0.35,peninsula_passage,1,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,34,34,,241,0.3333333333333333,1,0.8046511627906977,26.847340541083927,240,28,12
axis_wr,6.5,2.0,-0.35,peninsula_passage,2,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,58,58,231,231,1.0,3,0.7307493540051679,24.44599189166675,231,29,12
axis_wr,6.5,2.0,-0.35,peninsula_passage,3,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,82,82,,241,0.6666666666666666,2,0.6976744186046512,33.285797296943,240,28,11
axis_wr,6.5,2.0,-0.35,peninsula_passage,4,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,34,34,,241,0.6666666666666666,2,0.6382428940568475,26.32517948707876,240,31,9
axis_wr,6.5,4.0,-0.35,open_water,0,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,72,72,108,108,1.0,3,0.4251361161524501,17.907235293344403,108,13,4
axis_wr,6.5,4.0,-0.35,open_water,1,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,61,61,125,125,1.0,3,0.4904718693284936,19.705952631308097,125,15,5
axis_wr,6.5,4.0,-0.35,open_water,2,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,54,54,161,161,1.0,3,0.5676043557168784,16.216084615315104,161,22,9
axis_wr,6.5,4.0,-0.35,open_water,3,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,52,52,,241,0.6666666666666666,2,0.7599818511796733,18.836724323812852,240,29,11
axis_wr,6.5,4.0,-0.35,open_water,4,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,37,37,112,112,1.0,3,0.4160617059891107,18.37223529475844,112,13,4
axis_wr,6.5,4.0,-0.35,harbor_cove,0,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,57,57,224,224,1.0,3,0.652027027027027,16.971919444788202,224,26,7
axis_wr,6.5,4.0,-0.35,harbor_cove,1,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,39,39,,241,0.6666666666666666,2,0.7111486486486487,19.849312500355154,240,27,9
axis_wr,6.5,4.0,-0.35,harbor_cove,2,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,38,38,198,198,1.0,3,0.6722972972972973,21.20738387055744,198,25,11
axis_wr,6.5,4.0,-0.35,harbor_cove,3,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,38,38,237,237,1.0,3,0.7668918918918919,25.324889189210513,237,30,9
axis_wr,6.5,4.0,-0.35,harbor_cove,4,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,40,40,,241,0.6666666666666666,2,0.7635135135135135,22.395481578745315,240,25,9
axis_wr,6.5,4.0,-0.35,peninsula_passage,0,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,70,70,,241,0.6666666666666666,2,0.7819121447028424,25.28597777796272,240,27,8
axis_wr,6.5,4.0,-0.35,peninsula_passage,1,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,34,34,114,114,1.0,3,0.4268733850129199,23.50289999958477,114,15,4
axis_wr,6.5,4.0,-0.35,peninsula_passage,2,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,58,58,,241,0.6666666666666666,2,0.7638242894056848,27.320497222515566,240,24,10
axis_wr,6.5,4.0,-0.35,peninsula_passage,3,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,82,82,167,167,1.0,3,0.6087855297157623,21.71362399982172,167,14,6
axis_wr,6.5,4.0,-0.35,peninsula_passage,4,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,34,34,,241,0.6666666666666666,2,0.6382428940568475,27.417241025455624,240,31,9
axis_wr,6.5,5.0,-0.35,open_water,0,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,90,90,110,110,1.0,3,0.44646098003629764,18.93162352965138,110,14,6
axis_wr,6.5,5.0,-0.35,open_water,1,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,61,61,132,132,1.0,3,0.4968239564428312,18.508130000554956,132,16,8
axis_wr,6.5,5.0,-0.35,open_water,2,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,54,54,161,161,1.0,3,0.5676043557168784,16.438211538675553,161,22,9
axis_wr,6.5,5.0,-0.35,open_water,3,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,52,52,,241,0.6666666666666666,2,0.6333938294010889,18.816748717654264,240,31,12
axis_wr,6.5,5.0,-0.35,open_water,4,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,37,37,112,112,1.0,3,0.4160617059891107,18.08611176431227,112,13,4
axis_wr,6.5,5.0,-0.35,harbor_cove,0,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,43,43,,241,0.6666666666666666,2,0.6244369369369369,17.864886841906763,240,23,7
axis_wr,6.5,5.0,-0.35,harbor_cove,1,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,39,39,195,195,1.0,3,0.7100225225225225,18.07075333344983,195,23,9
