tick_global,waypoint_index,target_row,target_col,target_x,target_y,location_x,location_y,location_z,gps_x,gps_y,gps_z,projected_row,projected_col,distance_to_target_m,arrived,timeout
133,0,1,3,-185.0,195.0,-191.5166778564453,194.74525451660156,0.17129579186439514,-191.5166778564453,194.74525451660156,0.17129579186439514,1,2,6.521655123202742,False,False
134,0,1,3,-185.0,195.0,-191.4837646484375,194.745849609375,0.1712821125984192,-191.4837646484375,194.745849609375,0.1712821125984192,1,2,6.48874382584046,False,False
135,0,1,3,-185.0,195.0,-191.45095825195312,194.74649047851562,0.1712387651205063,-191.45095825195312,194.74649047851562,0.1712387651205063,1,2,6.4559375342335334,False,False
136,0,1,3,-185.0,195.0,-191.41822814941406,194.74717712402344,0.17116868495941162,-191.41822814941406,194.74717712402344,0.17116868495941162,1,2,6.423205740481004,False,False
137,0,1,3,-185.0,195.0,-191.3856201171875,194.74790954589844,0.1710745096206665,-191.3856201171875,194.74790954589844,0.1710745096206665,1,2,6.390594172538171,False,False
138,0,1,3,-185.0,195.0,-191.35311889648438,194.74868774414062,0.17095857858657837,-191.35311889648438,194.74868774414062,0.17095857858657837,1,2,6.3580875711814455,False,False
139,0,1,3,-185.0,195.0,-191.3207244873047,194.74951171875,0.17082306742668152,-191.3207244873047,194.74951171875,0.17082306742668152,1,2,6.3256859251354465,False,False
140,0,1,3,-185.0,195.0,-191.2884521484375,194.7503662109375,0.17066985368728638,-191.2884521484375,194.7503662109375,0.17066985368728638,1,2,6.2934050760959215,False,False
141,0,1,3,-185.0,195.0,-191.25631713867188,194.7512664794922,0.17050066590309143,-191.25631713867188,194.7512664794922,0.17050066590309143,1,2,6.261259657917378,False,False
142,0,1,3,-185.0,195.0,-191.22430419921875,194.75221252441406,0.17031705379486084,-191.22430419921875,194.75221252441406,0.17031705379486084,1,2,6.229234415036042,False,False
143,0,1,3,-185.0,195.0,-191.19241333007812,194.753173828125,0.17012041807174683,-191.19241333007812,194.753173828125,0.17012041807174683,1,2,6.197330555138375,False,False
144,0,1,3,-185.0,195.0,-191.16067504882812,194.75418090820312,0.16991199553012848,-191.16067504882812,194.75418090820312,0.16991199553012848,1,2,6.165577351971611,False,False
145,0,1,3,-185.0,195.0,-191.12905883789062,194.75523376464844,0.16975171864032745,-191.12905883789062,194.75523376464844,0.16975171864032745,1,2,6.133944305933447,False,False
146,0,1,3,-185.0,195.0,-191.09759521484375,194.7563018798828,0.16963469982147217,-191.09759521484375,194.7563018798828,0.16963469982147217,1,2,6.1024631238405735,False,False
147,0,1,3,-185.0,195.0,-191.06626892089844,194.75741577148438,0.16961534321308136,-191.06626892089844,194.75741577148438,0.16961534321308136,1,2,6.07111733773799,False,False
148,0,1,3,-185.0,195.0,-191.0350799560547,194.758544921875,0.16968382894992828,-191.0350799560547,194.758544921875,0.16968382894992828,1,2,6.039908164096984,False,False
149,0,1,3,-185.0,195.0,-191.0040283203125,194.75970458984375,0.1698312908411026,-191.0040283203125,194.75970458984375,0.1698312908411026,1,2,6.008834991515136,False,False
150,0,1,3,-185.0,195.0,-190.97314453125,194.76089477539062,0.1700497567653656,-190.97314453125,194.76089477539062,0.1700497567653656,1,2,5.977928311684348,False,False
