tick_global,waypoint_index,target_row,target_col,target_x,target_y,location_x,location_y,location_z,gps_x,gps_y,gps_z,projected_row,projected_col,distance_to_target_m,arrived,timeout
443,0,40,45,25.0,0.0,19.898874282836914,-0.3324640095233917,0.1681530624628067,19.898874282836914,-0.3324640095233917,0.1681530624628067,40,44,5.111948346758893,False,False
444,0,40,45,25.0,0.0,19.92521095275879,-0.33076509833335876,0.1681629866361618,19.92521095275879,-0.33076509833335876,0.1681629866361618,40,44,5.085556943371575,False,False
445,0,40,45,25.0,0.0,19.951412200927734,-0.3290749192237854,0.1681929975748062,19.951412200927734,-0.3290749192237854,0.1681929975748062,40,44,5.0593012429982345,False,False
446,0,40,45,25.0,0.0,19.977474212646484,-0.32739338278770447,0.16824103891849518,19.977474212646484,-0.32739338278770447,0.16824103891849518,40,44,5.033185046441689,False,False
447,0,40,45,25.0,0.0,20.003400802612305,-0.32572048902511597,0.16824650764465332,20.003400802612305,-0.32572048902511597,0.16824650764465332,40,44,5.0072045470807485,False,False
448,0,40,45,25.0,0.0,20.029191970825195,-0.32405614852905273,0.1682136356830597,20.029191970825195,-0.32405614852905273,0.1682136356830597,40,44,4.9813597390981705,False,False
449,0,40,45,25.0,0.0,20.054847717285156,-0.32240036129951477,0.16814623773097992,20.054847717285156,-0.32240036129951477,0.16814623773097992,40,44,4.955650622492055,False,False
450,0,40,45,25.0,0.0,20.080368041992188,-0.3207530379295349,0.1681065559387207,20.080368041992188,-0.3207530379295349,0.1681065559387207,40,44,4.93007719144364,False,False
451,0,40,45,25.0,0.0,20.105754852294922,-0.31911417841911316,0.1680918037891388,20.105754852294922,-0.31911417841911316,0.1680918037891388,40,44,4.904637542642964,False,False
452,0,40,45,25.0,0.0,20.131010055541992,-0.31748369336128235,0.16809944808483124,20.131010055541992,-0.31748369336128235,0.16809944808483124,40,44,4.879329766964261,False,False
453,0,40,45,25.0,0.0,20.156131744384766,-0.3158615529537201,0.16812723875045776,20.156131744384766,-0.3158615529537201,0.16812723875045776,40,44,4.854155765773417,False,False
454,0,40,45,25.0,0.0,20.181121826171875,-0.314247727394104,0.168173149228096,20.181121826171875,-0.314247727394104,0.168173149228096,40,44,4.8291136338224065,False,False
455,0,40,45,25.0,0.0,20.20598030090332,-0.3126421570777893,0.16823533177375793,20.20598030090332,-0.3126421570777893,0.16823533177375793,40,44,4.804203367230541,False,False
456,0,40,45,25.0,0.0,20.230710983276367,-0.3110448122024536,0.1682533472776413,20.230710983276367,-0.3110448122024536,0.1682533472776413,40,44,4.7794211574456105,False,False
457,0,40,45,25.0,0.0,20.25531005859375,-0.30945563316345215,0.16823160648345947,20.25531005859375,-0.30945563316345215,0.16823160648345947,40,44,4.754770807197571,False,False
458,0,40,45,25.0,0.0,20.2797794342041,-0.3078745901584625,0.16817405819892883,20.2797794342041,-0.3078745901584625,0.16817405819892883,40,44,4.730250411239113,False,False
459,0,40,45,25.0,0.0,20.304122924804688,-0.30630162358283997,0.1680842936038971,20.304122924804688,-0.30630162358283997,0.1680842936038971,40,44,4.70585615908034,False,False
460,0,40,45,25.0,0.0,20.328336715698242,-0.3047367334365845,0.16802428662776947,20.328336715698242,-0.3047367334365845,0.16802428662776947,40,44,4.681591857327877,False,False
461,0,40,45,25.0,0.0,20.35242462158203,-0.3031798303127289,0.1679910570383072,20.35242462158203,-0.3031798303127289,0.1679910570383072,40,44,4.657453693552452,False,False
462,0,40,45,25.0,0.0,20.376386642456055,-0.3016309142112732,0.1680407077074051,20.376386642456055,-0.3016309142112732,0.1680407077074051,40,44,4.633441667752678,False,False
463,0,40,45,25.0,0.0,20.400222778320312,-0.30008992552757263,0.16810612380504608,20.400222778320312,-0.30008992552757263,0.16810612380504608,40,44,4.609555776046803,False,False
464,0,40,45,25.0,0.0,20.423934936523438,-0.2985568046569824,0.16818571090698242,20.423934936523438,-0.2985568046569824,0.16818571090698242,40,44,4.58579411125028,False,False
465,0,40,45,25.0,0.0,20.447521209716797,-0.29703155159950256,0.16821925342082977,20.447521209716797,-0.29703155159950256,0.16821925342082977,40,44,4.5621585766634665,False,False
466,0,40,45,25.0,0.0,20.470983505249023,-0.2955141067504883,0.16821132600307465,20.470983505249023,-0.2955141067504883,0.16821132600307465,40,44,4.53864726510168,False,False
467,0,40,45,25.0,0.0,20.49432373046875,-0.2940044105052948,0.16816607117652893,20.49432373046875,-0.2940044105052948,0.16816607117652893,40,44,4.515258269381011,False,False
468,0,40,45,25.0,0.0,20.517541885375977,-0.2925024628639221,0.1680872142314911,20.517541885375977,-0.2925024628639221,0.1680872142314911,40,44,4.491991589500165,False,False
469,0,40,45,25.0,0.0,20.540639877319336,-0.2910081744194031,0.16803689301013947,20.540639877319336,-0.2910081744194031,0.16803689301013947,40,44,4.4688453163354644,False,False
470,0,40,45,25.0,0.0,20.563613891601562,-0.28952157497406006,0.16801223158836365,20.563613891601562,-0.28952157497406006,0.16801223158836365,40,44,4.445823258426508,False,False
471,0,40,45,25.0,0.0,20.586469650268555,-0.2880425751209259,0.1680106520652771,20.586469650268555,-0.2880425751209259,0.1680106520652771,40,44,4.4229197000491505,False,False
472,0,40,45,25.0,0.0,20.60920524597168,-0.2865711450576782,0.16802982985973358,20.60920524597168,-0.2865711450576782,0.16802982985973358,40,44,4.400136542561183,False,False
473,0,40,45,25.0,0.0,20.631820678710938,-0.28510725498199463,0.16806767880916595,20.631820678710938,-0.28510725498199463,0.16806767880916595,40,44,4.377473784019814,False,False
474,0,40,45,25.0,0.0,20.65431785583496,-0.28365087509155273,0.1681223213672638,20.65431785583496,-0.28365087509155273,0.1681223213672638,40,44,4.354929519183411,False,False
475,0,40,45,25.0,0.0,20.67669677734375,-0.28220194578170776,0.16813325881958008,20.67669677734375,-0.28220194578170776,0.16813325881958008,40,44,4.332503744168364,False,False
476,0,40,45,25.0,0.0,20.698959350585938,-0.2807604670524597,0.1681048423051834,20.698959350585938,-0.2807604670524597,0.1681048423051834,40,44,4.310194555675144,False,False
477,0,40,45,25.0,0.0,20.721105575561523,-0.27932634949684143,0.1680998057126999,20.721105575561523,-0.27932634949684143,0.1680998057126999,40,44,4.288001947878978,False,False
478,0,40,45,25.0,0.0,20.743135452270508,-0.2778995931148529,0.1681157946586609,20.743135452270508,-0.2778995931148529,0.1681157946586609,40,44,4.265925920778467,False,False
479,0,40,45,25.0,0.0,20.76504898071289,-0.27648016810417175,0.16809189319610596,20.76504898071289,-0.27648016810417175,0.16809189319610596,40,44,4.243966472430695,False,False
480,0,40,45,25.0,0.0,20.786848068237305,-0.2750680148601532,0.16809086501598358,20.786848068237305,-0.2750680148601532,0.16809086501598358,40,44,4.2221216956543115,False,False
481,0,40,45,25.0,0.0,20.80853271484375,-0.27366310358047485,0.1681104302406311,20.80853271484375,-0.27366310358047485,0.1681104302406311,40,44,4.200391588506529,False,False
482,0,40,45,25.0,0.0,20.83010482788086,-0.27226537466049194,0.16808971762657166,20.83010482788086,-0.27226537466049194,0.16808971762657166,40,44,4.178774243806614,False,False
483,0,40,45,25.0,0.0,20.8515625,-0.27087485790252686,0.1680915206670761,20.8515625,-0.27087485790252686,0.1680915206670761,40,44,4.157271566791128,False,False
484,0,40,45,25.0,0.0,20.872907638549805,-0.2694914638996124,0.16805480420589447,20.872907638549805,-0.2694914638996124,0.16805480420589447,40,44,4.135881648337547,False,False
485,0,40,45,25.0,0.0,20.894142150878906,-0.26811516284942627,0.16804218292236328,20.894142150878906,-0.26811516284942627,0.16804218292236328,40,44,4.114602583207651,False,False
486,0,40,45,25.0,0.0,20.915264129638672,-0.2667459547519684,0.16805125772953033,20.915264129638672,-0.2667459547519684,0.16805125772953033,40,44,4.09343627469551,False,False
487,0,40,45,25.0,0.0,20.936275482177734,-0.2653837502002716,0.16807982325553894,20.936275482177734,-0.2653837502002716,0.16807982325553894,40,44,4.072380813678918,False,False
488,0,40,45,25.0,0.0,20.957178115844727,-0.26402854919433594,0.16806712746620178,20.957178115844727,-0.26402854919433594,0.16806712746620178,40,44,4.051434296862589,False,False
489,0,40,45,25.0,0.0,20.977970123291016,-0.262680321931839,0.16807609796524048,20.977970123291016,-0.262680321931839,0.16807609796524048,40,44,4.03059862559768,False,False
490,0,40,45,25.0,0.0,20.998653411865234,-0.261339008808136,0.1680457442998886,20.998653411865234,-0.261339008808136,0.1680457442998886,40,44,4.009871892704622,False,False
491,0,40,45,25.0,0.0,21.019227981567383,-0.26000460982322693,0.16803880035877228,21.019227981567383,-0.26000460982322693,0.16803880035877228,40,44,3.9892540981824434,False,False
492,0,40,45,25.0,0.0,21.039695739746094,-0.25867706537246704,0.16805289685726166,21.039695739746094,-0.25867706537246704,0.16805289685726166,40,44,3.9687433348523498,False,False
493,0,40,45,25.0,0.0,21.060054779052734,-0.25735631585121155,0.16808593273162842,21.060054779052734,-0.25735631585121155,0.16808593273162842,40,44,3.948341502121328,False,False
494,0,40,45,25.0,0.0,21.080307006835938,-0.25604239106178284,0.16807718575000763,21.080307006835938,-0.25604239106178284,0.16807718575000763,40,44,3.928046698637897,False,False
495,0,40,45,25.0,0.0,21.100454330444336,-0.25473520159721375,0.16803085803985596,21.100454330444336,-0.25473520159721375,0.16803085803985596,40,44,3.907857015281279,False,False
496,0,40,45,25.0,0.0,21.12049674987793,-0.2534347474575043,0.1680094599723816,21.12049674987793,-0.2534347474575043,0.1680094599723816,40,44,3.887772452050988,False,False
497,0,40,45,25.0,0.0,21.140432357788086,-0.25214099884033203,0.16801051795482635,21.140432357788086,-0.25214099884033203,0.16801051795482635,40,44,3.8677949102951974,False,False
498,0,40,45,25.0,0.0,21.160263061523438,-0.25085389614105225,0.1680317521095276,21.160263061523438,-0.25085389614105225,0.1680317521095276,40,44,3.847922482835447,False,False
499,0,40,45,25.0,0.0,21.179990768432617,-0.24957340955734253,0.16807115077972412,21.179990768432617,-0.24957340955734253,0.16807115077972412,40,44,3.828153264436797,False,False
500,0,40,45,25.0,0.0,21.199615478515625,-0.2482995241880417,0.1680680811405182,21.199615478515625,-0.2482995241880417,0.1680680811405182,40,44,3.8084872541272907,False,False
501,0,40,45,25.0,0.0,21.21913719177246,-0.24703218042850494,0.16802679002285004,21.21913719177246,-0.24703218042850494,0.16802679002285004,40,44,3.788924448020242,False,False
502,0,40,45,25.0,0.0,21.238555908203125,-0.2457713782787323,0.1679510772228241,21.238555908203125,-0.2457713782787323,0.1679510772228241,40,44,3.7694648461147167,False,False
503,0,40,45,25.0,0.0,21.25787353515625,-0.24451705813407898,0.16790318489074707,21.25787353515625,-0.24451705813407898,0.16790318489074707,40,44,3.750106541233532,False,False
504,0,40,45,25.0,0.0,21.277090072631836,-0.2432692050933838,0.1678803265094757,21.277090072631836,-0.2432692050933838,0.1678803265094757,40,44,3.7308495324045428,False,False
505,0,40,45,25.0,0.0,21.296205520629883,-0.24202777445316315,0.16787998378276825,21.296205520629883,-0.24202777445316315,0.16787998378276825,40,44,3.7116938167121636,False,False
506,0,40,45,25.0,0.0,21.31521987915039,-0.24079275131225586,0.16789989173412323,21.31521987915039,-0.24079275131225586,0.16789989173412323,40,44,3.692639393183822,False,False
507,0,40,45,25.0,0.0,21.334135055541992,-0.23956407606601715,0.1679380089044571,21.334135055541992,-0.23956407606601715,0.1679380089044571,40,44,3.673684354642826,False,False
508,0,40,45,25.0,0.0,21.352951049804688,-0.23834174871444702,0.1679925173521042,21.352951049804688,-0.23834174871444702,0.1679925173521042,40,44,3.654828701088601,False,False
509,0,40,45,25.0,0.0,21.37166976928711,-0.2371257096529007,0.168061763048172,21.37166976928711,-0.2371257096529007,0.168061763048172,40,44,3.636070525345108,False,False
510,0,40,45,25.0,0.0,21.390289306640625,-0.23591594398021698,0.1680854707956314,21.390289306640625,-0.23591594398021698,0.1680854707956314,40,44,3.6174117297284667,False,False
511,0,40,45,25.0,0.0,21.408809661865234,-0.2347124069929123,0.16806817054748535,21.408809661865234,-0.2347124069929123,0.16806817054748535,40,44,3.598852311322166,False,False
