scene,tick,rgb_present,rangefinder_raw_beams,rangefinder_hit_beam_indices,any_rangefinder_hit,rangefinder_min_positive_range_m
baseline,1,True,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[],False,
baseline,2,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[],False,
baseline,3,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[],False,
baseline,4,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[],False,
baseline,5,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[],False,
baseline,6,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[],False,
baseline,7,True,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[],False,
baseline,8,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[],False,
baseline,9,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[],False,
baseline,10,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[],False,
baseline,11,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[],False,
baseline,12,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[],False,
calibration_sphere_front_center_10m,1,True,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 9.55051040649414, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,9.55051040649414
calibration_sphere_front_center_10m,2,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 9.559438705444336, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,9.559438705444336
calibration_sphere_front_center_10m,3,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 9.570116996765137, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,9.570116996765137
calibration_sphere_front_center_10m,4,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 9.581463813781738, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,9.581463813781738
calibration_sphere_front_center_10m,5,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 9.592194557189941, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,9.592194557189941
calibration_sphere_front_center_10m,6,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 9.600772857666016, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,9.600772857666016
calibration_sphere_front_center_10m,7,True,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 9.605818748474121, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,9.605818748474121
calibration_sphere_front_center_10m,8,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 9.606969833374023, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,9.606969833374023
calibration_sphere_front_center_10m,9,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 9.604259490966797, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,9.604259490966797
calibration_sphere_front_center_10m,10,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 9.598694801330566, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,9.598694801330566
calibration_sphere_front_center_10m,11,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 9.591202735900879, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,9.591202735900879
calibration_sphere_front_center_10m,12,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 9.58324146270752, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,9.58324146270752
target_sphere_left_outer_20m,1,True,"[-1.0, 21.621938705444336, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,21.621938705444336
target_sphere_left_outer_20m,2,False,"[-1.0, 21.632009506225586, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,21.632009506225586
target_sphere_left_outer_20m,3,False,"[-1.0, 21.64334487915039, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,21.64334487915039
target_sphere_left_outer_20m,4,False,"[-1.0, 21.654382705688477, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,21.654382705688477
target_sphere_left_outer_20m,5,False,"[-1.0, 21.663684844970703, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,21.663684844970703
target_sphere_left_outer_20m,6,False,"[-1.0, 21.669784545898438, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,21.669784545898438
target_sphere_left_outer_20m,7,True,"[-1.0, 21.671977996826172, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,21.671977996826172
target_sphere_left_outer_20m,8,False,"[-1.0, 21.67017364501953, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,21.67017364501953
target_sphere_left_outer_20m,9,False,"[-1.0, 21.665205001831055, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,21.665205001831055
target_sphere_left_outer_20m,10,False,"[-1.0, 21.658184051513672, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,21.658184051513672
target_sphere_left_outer_20m,11,False,"[-1.0, 21.650415420532227, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,21.650415420532227
target_sphere_left_outer_20m,12,False,"[-1.0, 21.643049240112305, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,21.643049240112305
target_sphere_left_inner_20m,1,True,"[-1.0, -1.0, -1.0, 20.261137008666992, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,20.261137008666992
target_sphere_left_inner_20m,2,False,"[-1.0, -1.0, -1.0, 20.271268844604492, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,20.271268844604492
target_sphere_left_inner_20m,3,False,"[-1.0, -1.0, -1.0, 20.282636642456055, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,20.282636642456055
target_sphere_left_inner_20m,4,False,"[-1.0, -1.0, -1.0, 20.293729782104492, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,20.293729782104492
target_sphere_left_inner_20m,5,False,"[-1.0, -1.0, -1.0, 20.303068161010742, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,20.303068161010742
target_sphere_left_inner_20m,6,False,"[-1.0, -1.0, -1.0, 20.309263229370117, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,20.309263229370117
target_sphere_left_inner_20m,7,True,"[-1.0, -1.0, -1.0, 20.311599731445312, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,20.311599731445312
target_sphere_left_inner_20m,8,False,"[-1.0, -1.0, -1.0, 20.310110092163086, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,20.310110092163086
target_sphere_left_inner_20m,9,False,"[-1.0, -1.0, -1.0, 20.305408477783203, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,20.305408477783203
target_sphere_left_inner_20m,10,False,"[-1.0, -1.0, -1.0, 20.298564910888672, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,20.298564910888672
target_sphere_left_inner_20m,11,False,"[-1.0, -1.0, -1.0, 20.290664672851562, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,20.290664672851562
target_sphere_left_inner_20m,12,False,"[-1.0, -1.0, -1.0, 20.283021926879883, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,20.283021926879883
target_sphere_center_20m,1,True,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 19.563640594482422, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,19.563640594482422
target_sphere_center_20m,2,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 19.576690673828125, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,19.576690673828125
target_sphere_center_20m,3,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 19.590341567993164, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,19.590341567993164
target_sphere_center_20m,4,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 19.602602005004883, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,19.602602005004883
target_sphere_center_20m,5,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 19.611244201660156, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,19.611244201660156
target_sphere_center_20m,6,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 19.61498260498047, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,19.61498260498047
target_sphere_center_20m,7,True,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 19.613536834716797, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,19.613536834716797
target_sphere_center_20m,8,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 19.6077823638916, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,19.6077823638916
target_sphere_center_20m,9,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 19.599069595336914, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,19.599069595336914
target_sphere_center_20m,10,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 19.58911895751953, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,19.58911895751953
target_sphere_center_20m,11,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 19.579744338989258, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,19.579744338989258
target_sphere_center_20m,12,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 19.571989059448242, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,19.571989059448242
target_sphere_right_inner_20m,1,True,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 20.265151977539062, -1.0, -1.0, -1.0]",[9],True,20.265151977539062
target_sphere_right_inner_20m,2,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 20.277259826660156, -1.0, -1.0, -1.0]",[9],True,20.277259826660156
target_sphere_right_inner_20m,3,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 20.289396286010742, -1.0, -1.0, -1.0]",[9],True,20.289396286010742
target_sphere_right_inner_20m,4,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 20.29962921142578, -1.0, -1.0, -1.0]",[9],True,20.29962921142578
target_sphere_right_inner_20m,5,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 20.30636978149414, -1.0, -1.0, -1.0]",[9],True,20.30636978149414
target_sphere_right_inner_20m,6,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 20.30889129638672, -1.0, -1.0, -1.0]",[9],True,20.30889129638672
target_sphere_right_inner_20m,7,True,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 20.307188034057617, -1.0, -1.0, -1.0]",[9],True,20.307188034057617
target_sphere_right_inner_20m,8,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 20.301939010620117, -1.0, -1.0, -1.0]",[9],True,20.301939010620117
target_sphere_right_inner_20m,9,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 20.294387817382812, -1.0, -1.0, -1.0]",[9],True,20.294387817382812
target_sphere_right_inner_20m,10,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 20.285877227783203, -1.0, -1.0, -1.0]",[9],True,20.285877227783203
target_sphere_right_inner_20m,11,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 20.277734756469727, -1.0, -1.0, -1.0]",[9],True,20.277734756469727
target_sphere_right_inner_20m,12,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 20.2708797454834, -1.0, -1.0, -1.0]",[9],True,20.2708797454834
target_sphere_right_outer_20m,1,True,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 21.621013641357422, -1.0]",[11],True,21.621013641357422
target_sphere_right_outer_20m,2,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 21.63079071044922, -1.0]",[11],True,21.63079071044922
target_sphere_right_outer_20m,3,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 21.641769409179688, -1.0]",[11],True,21.641769409179688
target_sphere_right_outer_20m,4,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 21.652475357055664, -1.0]",[11],True,21.652475357055664
target_sphere_right_outer_20m,5,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 21.661718368530273, -1.0]",[11],True,21.661718368530273
target_sphere_right_outer_20m,6,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 21.668336868286133, -1.0]",[11],True,21.668336868286133
target_sphere_right_outer_20m,7,True,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 21.671470642089844, -1.0]",[11],True,21.671470642089844
target_sphere_right_outer_20m,8,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 21.67084503173828, -1.0]",[11],True,21.67084503173828
target_sphere_right_outer_20m,9,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 21.66692543029785, -1.0]",[11],True,21.66692543029785
target_sphere_right_outer_20m,10,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 21.660743713378906, -1.0]",[11],True,21.660743713378906
target_sphere_right_outer_20m,11,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 21.653535842895508, -1.0]",[11],True,21.653535842895508
target_sphere_right_outer_20m,12,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 21.646215438842773, -1.0]",[11],True,21.646215438842773
target_sphere_left_outer_35m,1,True,"[-1.0, 38.175132751464844, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,38.175132751464844
target_sphere_left_outer_35m,2,False,"[-1.0, 38.187042236328125, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,38.187042236328125
target_sphere_left_outer_35m,3,False,"[-1.0, 38.1991081237793, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,38.1991081237793
target_sphere_left_outer_35m,4,False,"[-1.0, 38.209964752197266, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,38.209964752197266
target_sphere_left_outer_35m,5,False,"[-1.0, 38.21810531616211, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,38.21810531616211
target_sphere_left_outer_35m,6,False,"[-1.0, 38.22224044799805, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,38.22224044799805
target_sphere_left_outer_35m,7,True,"[-1.0, 38.222129821777344, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,38.222129821777344
target_sphere_left_outer_35m,8,False,"[-1.0, 38.218204498291016, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,38.218204498291016
target_sphere_left_outer_35m,9,False,"[-1.0, 38.21141815185547, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,38.21141815185547
target_sphere_left_outer_35m,10,False,"[-1.0, 38.203243255615234, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,38.203243255615234
target_sphere_left_outer_35m,11,False,"[-1.0, 38.19493865966797, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,38.19493865966797
target_sphere_left_outer_35m,12,False,"[-1.0, 38.187416076660156, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,38.187416076660156
target_sphere_left_inner_35m,1,True,"[-1.0, -1.0, -1.0, 35.78944396972656, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,35.78944396972656
target_sphere_left_inner_35m,2,False,"[-1.0, -1.0, -1.0, 35.79984664916992, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,35.79984664916992
target_sphere_left_inner_35m,3,False,"[-1.0, -1.0, -1.0, 35.8115119934082, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,35.8115119934082
target_sphere_left_inner_35m,4,False,"[-1.0, -1.0, -1.0, 35.82313537597656, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,35.82313537597656
target_sphere_left_inner_35m,5,False,"[-1.0, -1.0, -1.0, 35.83281326293945, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,35.83281326293945
target_sphere_left_inner_35m,6,False,"[-1.0, -1.0, -1.0, 35.838836669921875, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,35.838836669921875
target_sphere_left_inner_35m,7,True,"[-1.0, -1.0, -1.0, 35.840538024902344, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,35.840538024902344
target_sphere_left_inner_35m,8,False,"[-1.0, -1.0, -1.0, 35.83807373046875, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,35.83807373046875
target_sphere_left_inner_35m,9,False,"[-1.0, -1.0, -1.0, 35.83226013183594, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,35.83226013183594
target_sphere_left_inner_35m,10,False,"[-1.0, -1.0, -1.0, 35.824344635009766, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,35.824344635009766
