run_kind,policy_step,tick_in_policy_step,tick_global,post_arrival_stabilization_tick,post_arrival_scan_tick,post_scan_recenter_tick,scan_direction,capture_phase,agent_name,planner_callback_step,planned_path_source,preset_trajectory_used,target_cell,target_world,wait_applied,loc_x,loc_y,loc_z,projected_row,projected_col,projection_matches_target,arrived,distance_to_waypoint_m,heading_deg,selected_sensor,fallback_used,rgb_present,rangefinder_present,any_rangefinder_hit,rangefinder_hit_beam_indices,rangefinder_min_positive_range_m,cmd_l,cmd_r,target_heading_deg,heading_error_deg,inter_vessel_distance_m
calibration,1,23,23,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]",False,-379.99566650390625,149.98439025878906,0.19795575737953186,25,2,False,False,10.015610678706906,30.092308880281735,LocationSensor,False,False,True,False,[],,-3723.3764544075602,8000.0,90.02095209623285,62.22313379654628,99.96878814697266
calibration,1,23,23,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]",False,-379.99566650390625,50.015602111816406,0.18052609264850616,35,2,False,False,10.01560304931309,329.90768645230224,LocationSensor,False,False,True,False,[],,8000.0,-3723.3773750802443,269.979047887805,-62.223129198660104,99.96878814697266
calibration,1,24,24,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]",False,-379.9949645996094,149.9832000732422,0.19527442753314972,25,2,False,False,10.016801192394327,32.45914187711034,LocationSensor,False,True,True,False,[],,-3224.8962477682358,8000.0,90.02479040494087,59.932481524659124,99.9664077758789
calibration,1,24,24,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]",False,-379.9949645996094,50.01679229736328,0.17788521945476532,35,2,False,False,10.01679356300076,327.5408562898566,LocationSensor,False,True,True,False,[],,8000.0,-3224.8973127874697,269.975209576175,-59.932476876127225,99.9664077758789
calibration,1,25,25,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]",False,-379.9941711425781,149.98199462890625,0.1909872591495514,25,2,False,False,10.018007066819331,34.89647996194274,LocationSensor,False,False,True,False,[],,-2716.4851526890516,8000.0,90.02880232892228,57.569660451811956,99.9640007019043
calibration,1,25,25,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]",False,-379.9941711425781,50.01799392700195,0.1734580546617508,35,2,False,False,10.01799562272947,325.10352088540975,LocationSensor,False,False,True,False,[],,8000.0,-2716.4869818080588,269.9711976491401,-57.56965864071651,99.9640007019043
calibration,1,26,26,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]",False,-379.9932861328125,149.98077392578125,0.18578307330608368,25,2,False,False,10.019228323694268,37.40253521435683,LocationSensor,False,False,True,False,[],,-2199.578204951652,8000.0,90.03333686493458,55.13685690299184,99.96156692504883
calibration,1,26,26,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]",False,-379.9932861328125,50.01920700073242,0.16795150935649872,35,2,False,False,10.019209250212223,322.59746542428087,LocationSensor,False,False,True,False,[],,8000.0,-2199.581935077002,269.9666630969829,-55.13685778842682,99.96156692504883
calibration,1,27,27,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]",False,-379.9923095703125,149.9795684814453,0.18039943277835846,25,2,False,False,10.020434469660135,39.97557626591597,LocationSensor,False,False,True,False,[],,-1675.5844481629265,8000.0,90.03839380343635,52.63585858907953,99.95914459228516
calibration,1,27,27,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]",False,-379.9923095703125,50.020423889160156,0.16235454380512238,35,2,False,False,10.02042684026785,320.0244241571489,LocationSensor,False,False,True,False,[],,8000.0,-1675.5908660012174,269.9616061234737,-52.63585930080717,99.95914459228516
calibration,1,28,28,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]",False,-379.9898986816406,149.9794921875,0.17547616362571716,25,2,False,False,10.020512903889008,42.59859521995145,LocationSensor,False,False,True,False,[],,-1145.969506924459,8000.0,90.04397306407486,50.068396798158886,99.95899200439453
calibration,1,28,28,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]",False,-379.9898986816406,50.02050018310547,0.15723930299282074,35,2,False,False,10.020505274498355,317.4014074969631,LocationSensor,False,False,True,False,[],,8000.0,-1145.972252845355,269.95602690244476,-50.068397254704166,99.95899200439453
calibration,1,29,29,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]",False,-379.9842834472656,149.9822998046875,0.1717936098575592,25,2,False,False,10.017712523984402,45.247462918560046,LocationSensor,False,False,True,False,[],,-617.2611829402204,8000.0,90.05775782268671,47.45916260273526,99.96461486816872
calibration,1,29,29,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]",False,-379.98431396484375,50.01768493652344,0.1531488448381424,35,2,False,False,10.017697217382223,314.75254427589255,LocationSensor,False,False,True,False,[],,8000.0,-617.2645314021293,269.94224213333774,-47.459165363625345,99.96461486816872
calibration,1,30,30,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]",False,-379.97412109375,149.98971557617188,0.169655442237854,25,2,False,False,10.01031787525874,47.899074993773404,LocationSensor,False,True,True,False,[],,-97.8904093051433,8000.0,90.08989003302169,44.84242711446166,99.97945404052734
calibration,1,30,30,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]",False,-379.97412109375,50.01026153564453,0.15046729147434235,35,2,False,False,10.010294987151632,312.10092909842245,LocationSensor,False,True,True,False,[],,8000.0,-97.86335647868691,269.9102843737931,-44.84225990209944,99.97945404052734
calibration,1,31,31,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]",False,-379.9584045410156,150.00338745117188,0.16911214590072632,25,2,False,False,9.996699086878431,50.53165371474715,LocationSensor,False,False,True,False,[],,404.79247739910807,8000.0,90.14812254482366,42.24904755105027,100.00679016113281
calibration,1,31,31,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]",False,-379.9584045410156,49.99659729003906,0.14972899854183197,35,2,False,False,9.996683828221459,309.46835186907117,LocationSensor,False,False,True,False,[],,8000.0,404.78244538197305,269.8518771164998,-42.24905198192266,100.00679016113281
calibration,1,32,32,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]",False,-379.93646240234375,150.02481079101562,0.1701614409685135,25,2,False,False,9.975391560302494,53.12495988094038,LocationSensor,False,False,True,False,[],,884.4976075856503,8000.0,90.23840380739745,39.70675009265028,100.04964447021949
calibration,1,32,32,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]",False,-379.9364929199219,49.97516632080078,0.15095561742782593,35,2,False,False,9.975368478249726,306.87505173851275,LocationSensor,False,False,True,False,[],,8000.0,884.4901260918905,269.7615958287076,-39.70675604036359,100.04964447021949
