run_kind,policy_step,tick_in_policy_step,tick_global,post_arrival_stabilization_tick,agent_name,planner_callback_step,planned_path_source,preset_trajectory_used,target_cell,target_world,wait_applied,loc_x,loc_y,loc_z,projected_row,projected_col,projection_matches_target,arrived,distance_to_waypoint_m,heading_deg,selected_sensor,fallback_used,rgb_present,rangefinder_present,any_rangefinder_hit,rangefinder_hit_beam_indices,rangefinder_min_positive_range_m,cmd_l,cmd_r,target_heading_deg,heading_error_deg,inter_vessel_distance_m
calibration,15,40,1636,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-309.1343688964844,219.8637237548828,0.19089126586914062,18,9,False,False,9.135385397017709,36.37149958584954,LocationSensor,False,False,True,False,[],,8000.0,1107.1243383455544,1.1337395556579235,-36.62014862105448,318.6766186438303
calibration,15,40,1636,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-379.86309814453125,-90.86483001708984,0.1823211908340454,49,2,False,False,9.136195747393634,233.6722744297036,LocationSensor,False,False,True,False,[],,1116.7708103965874,8000.0,268.8608807336932,36.56904884087234,318.6766186438303
calibration,15,41,1637,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-309.07806396484375,219.91290283203125,0.19095520675182343,18,9,False,False,9.078481771004597,35.0141738295577,LocationSensor,False,False,True,False,[],,8000.0,1281.3322091607197,0.8547360586475589,-35.51676352720199,318.80326341432954
calibration,15,41,1637,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-379.91253662109375,-90.92145538330078,0.183848574757576,49,2,False,False,9.078965921295666,235.0273180259178,LocationSensor,False,False,True,False,[],,1290.1209263342562,8000.0,269.1414159335792,35.46914150387559,318.80326341432954
calibration,15,42,1638,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-309.01544189453125,219.96560668945312,0.19098243117332458,18,9,False,False,9.015507498387409,33.68823750276228,LocationSensor,False,True,True,False,[],,8000.0,1441.3717309535937,0.5496928686189804,-34.464480960938715,318.94174645702986
calibration,15,42,1638,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-379.9654846191406,-90.98443603515625,0.1854337602853775,49,2,False,False,9.015630034318457,236.3506906786932,LocationSensor,False,True,True,False,[],,1449.2506485398167,8000.0,269.44802524500426,34.42070721908647,318.94174645702986
calibration,15,43,1639,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-308.9466552734375,220.02137756347656,0.1910509169101715,18,9,False,False,8.946680813684326,32.39544842804286,LocationSensor,False,False,True,False,[],,8000.0,1586.29486215328,0.21857852350942944,-33.46965897925284,319.09126163815745
calibration,15,43,1639,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-380.0214538574219,-91.05354309082031,0.1866726279258728,49,2,False,False,8.94648263262201,237.64097696269818,LocationSensor,False,False,True,False,[],,1593.2229614607909,8000.0,269.7806486651723,33.42995798647908,319.09126163815745
calibration,15,44,1640,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-308.87213134765625,220.07958984375,0.19103820621967316,18,9,False,False,8.87248833153884,31.13498095801909,LocationSensor,False,False,True,False,[],,8000.0,1716.4372720603787,359.8630950008705,-32.53235342717238,319.2505498113618
calibration,15,44,1640,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-380.079833984375,-91.12834167480469,0.18754027783870697,49,2,False,False,8.872017521627674,238.89900706154245,LocationSensor,False,False,True,False,[],,1722.4998901881445,8000.0,270.13739664101865,32.49641967832048,319.2505498113618
calibration,15,45,1641,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-308.7923278808594,220.13973999023438,0.19101077318191528,18,9,False,False,8.793438282572284,29.906024819051105,LocationSensor,False,False,True,False,[],,8000.0,1832.884157617173,359.486026565624,-31.64895439239507,319.4185204107736
calibration,15,45,1641,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-380.14013671875,-91.20842742919922,0.18813219666481018,49,2,False,False,8.792689381958098,240.12558320320184,LocationSensor,False,False,True,False,[],,1838.1536213657064,8000.0,270.5155774418399,31.616570380297475,319.4185204107736
calibration,15,46,1642,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-308.7075500488281,220.20135498046875,0.19096992909908295,18,9,False,False,8.709877822392588,28.707793200074512,LocationSensor,False,False,True,False,[],,8000.0,1936.5902954569592,359.0894518799244,-30.816572939126672,319.5941975278872
calibration,15,46,1642,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-380.201904296875,-91.29344177246094,0.18847574293613434,49,2,False,False,8.70889898406364,241.32149459098463,LocationSensor,False,False,True,False,[],,1941.095206565209,8000.0,270.91321120930655,30.78762800610471,319.5941975278872
calibration,15,47,1643,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-308.6181640625,220.26402282714844,0.19103461503982544,18,9,False,False,8.622207365948814,27.539521347567476,LocationSensor,False,False,True,False,[],,8000.0,2028.3937979855386,358.67531799278487,-30.03247520728962,319.776665387472
calibration,15,47,1643,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-380.2646789550781,-91.38304138183594,0.18859578669071198,49,2,False,False,8.6210226061885,242.4875062856722,LocationSensor,False,False,True,False,[],,2032.1714938797486,8000.0,271.32844583901976,30.006951248035136,319.776665387472
calibration,15,48,1644,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-308.5245056152344,220.32736206054688,0.19119448959827423,18,9,False,False,8.530789055113711,26.400458303371163,LocationSensor,False,True,True,False,[],,8000.0,2109.0848929901967,358.2452569152224,-29.294264432345074,319.96508691488407
calibration,15,48,1644,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-380.3280944824219,-91.4769058227539,0.1883973330259323,49,2,False,False,8.529406799045404,243.62436689242924,LocationSensor,False,True,True,False,[],,2112.211019659131,8000.0,271.75934702197316,29.27184073630096,319.96508691488407
calibration,15,49,1645,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-308.4268493652344,220.39102172851562,0.19138161838054657,18,9,False,False,8.435916560547664,25.28987285928171,LocationSensor,False,False,True,False,[],,8000.0,2179.398822242117,357.8007812915581,-28.59967701181307,320.15870386325935
calibration,15,49,1645,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-380.391845703125,-91.57473754882812,0.18797142803668976,49,2,False,False,8.434369592695367,244.73280270330693,LocationSensor,False,False,True,False,[],,2181.923699152,8000.0,272.20449891989773,28.580132027468494,320.15870386325935
calibration,15,50,1646,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-308.32550048828125,220.45474243164062,0.1916525959968567,18,9,False,False,8.337910353290312,24.207055577638346,LocationSensor,False,False,True,False,[],,8000.0,2239.998756495406,357.34327327170337,-27.946599587578362,320.3568769450618
calibration,15,50,1646,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-380.45562744140625,-91.67627716064453,0.187400221824646,49,2,False,False,8.336183675505852,245.81352331706353,LocationSensor,False,False,True,False,[],,2241.934040497791,8000.0,272.6628177598025,27.93001505649559,320.3568769450618
calibration,15,51,1647,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-308.2206726074219,220.5182342529297,0.1919996738433838,18,9,False,False,8.2369912504097,23.151310785697785,LocationSensor,False,False,True,False,[],,8000.0,2291.4577586888668,356.8735864181951,-27.33346915944321,320.5589565709339
calibration,15,51,1647,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-380.5191650390625,-91.78125762939453,0.18669888377189636,49,2,False,False,8.2351234655086,246.8672248137858,LocationSensor,False,False,True,False,[],,2292.8396879068323,8000.0,273.1331536878092,27.3196303707457,320.5589565709339
calibration,15,52,1648,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-308.1126403808594,220.58128356933594,0.1924159973859787,18,9,False,False,8.133438666218002,22.121964333647135,LocationSensor,False,False,True,False,[],,8000.0,2334.3269309189204,356.39282614542566,-26.758484640272172,320.764411027127
calibration,15,52,1648,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-380.582275390625,-91.88945007324219,0.18594001233577728,49,2,False,False,8.131424521260628,247.89458076371437,LocationSensor,False,False,True,False,[],,2335.2034751859737,8000.0,273.6144818887648,26.74725707497896,320.764411027127
calibration,15,53,1649,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-308.0015869140625,220.64369201660156,0.19295427203178406,18,9,False,False,8.027436238023498,21.118354518566544,LocationSensor,False,False,True,False,[],,8000.0,2369.10154232726,355.9016703535876,-26.220293980059523,320.97272985238413
calibration,15,53,1649,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-380.64471435546875,-92.00062561035156,0.18524779379367828,49,2,False,False,8.025312905171411,248.8962504789708,LocationSensor,False,False,True,False,[],,2369.4626324970777,8000.0,274.1063530776608,26.211772313946426,320.97272985238413
calibration,15,54,1650,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-307.8877258300781,220.70526123046875,0.19354437291622162,18,9,False,False,7.919192646582349,20.1398376087148,LocationSensor,False,True,True,False,[],,8000.0,2396.2047180331733,355.4007141566298,-25.717640361936674,321.1834461654731
calibration,15,54,1650,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-380.706298828125,-92.11459350585938,0.18461641669273376,49,2,False,False,7.916975029166499,249.87287490706646,LocationSensor,False,True,True,False,[],,2396.1142121606363,8000.0,274.60782783913527,25.711577360164455,321.1834461654731
calibration,15,55,1651,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-307.7712707519531,220.76585388183594,0.19400568306446075,18,9,False,False,7.808916779457011,19.1857861748182,LocationSensor,False,False,True,False,[],,8000.0,2416.0701044032753,354.8906283933267,-25.249209215388078,321.39615848608105
calibration,15,55,1651,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-380.76690673828125,-92.23115539550781,0.1840994954109192,49,2,False,False,7.806605692230686,250.82507887126883,LocationSensor,False,False,True,False,[],,2415.5623186639536,8000.0,275.1183457908943,25.245470883827835,321.39615848608105
calibration,15,56,1652,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-307.65240478515625,220.8253173828125,0.1942933052778244,18,9,False,False,7.696781650680676,18.255591292879704,LocationSensor,False,False,True,False,[],,7972.578836126354,2429.0610899214726,354.37171035345773,-24.81407582136046,321.61047236004146
calibration,15,56,1652,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-380.8263854980469,-92.35013580322266,0.18374530971050262,49,2,False,False,7.694370358938934,251.7534766172481,LocationSensor,False,False,True,False,[],,2428.1443483981902,7971.342939736774,275.63772608115664,24.812647209887814,321.61047236004146
calibration,15,57,1653,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-307.53125,220.883544921875,0.19436688721179962,18,9,False,False,7.582900381217672,17.348654011249664,LocationSensor,False,False,True,False,[],,7889.046247978678,2435.5342310246283,353.8444020666809,-24.411189226198758,321.8260727439689
calibration,15,57,1653,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-380.8846435546875,-92.47136688232422,0.18359726667404175,49,2,False,False,7.580429462729317,252.65865939567317,LocationSensor,False,False,True,False,[],,2434.212358158193,7887.918399885633,276.1655343434966,24.412057726248463,321.8260727439689
calibration,15,58,1654,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-307.4079895019531,220.94044494628906,0.19424894452095032,18,9,False,False,7.467445691670503,16.46439506852801,LocationSensor,False,False,True,False,[],,7806.308060282008,2435.7547385286452,353.3088072154347,-24.039846795815038,322.0426531620643
calibration,15,58,1654,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-380.9415588378906,-92.59469604492188,0.1836356669664383,49,2,False,False,7.464921949511975,253.54120829728225,LocationSensor,False,False,True,False,[],,2434.041568321518,7805.3183946718145,276.7017447664775,24.043085370804306,322.0426531620643
calibration,15,59,1655,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-307.28277587890625,220.9959259033203,0.19395969808101654,18,9,False,False,7.350557319501909,15.602244324418503,LocationSensor,False,False,True,False,[],,7724.498341266121,2430.0020212553036,352.76499711664,-23.69939795188793,322.25992857157223
calibration,15,59,1655,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-380.99700927734375,-92.71998596191406,0.1838427186012268,49,2,False,False,7.347967875122879,254.40168943418922,LocationSensor,False,False,True,False,[],,2427.925933565058,7723.645151320328,277.2460802241337,23.704871926851467,322.25992857157223
calibration,15,60,1656,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-307.1557312011719,221.04989624023438,0.19363489747047424,18,9,False,False,7.2323420230712925,14.761653580739535,LocationSensor,False,True,True,False,[],,7643.727893667871,2418.5325236407525,352.2130535561488,-23.389190768269714,322.4776411090699
calibration,15,60,1656,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-381.0509948730469,-92.84709167480469,0.18414363265037537,49,2,False,False,7.229708689277822,255.2406537138334,LocationSensor,False,True,True,False,[],,2416.1444758570997,7642.982697927218,277.7982339906174,23.396544556428182,322.4776411090699
calibration,15,61,1657,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-307.0269775390625,221.10231018066406,0.19327908754348755,18,9,False,False,7.112910871709591,13.94207906627069,LocationSensor,False,False,True,False,[],,7564.0859435207185,2401.576438507544,351.6530593359406,-23.10859424479895,322.6955860427589
calibration,15,61,1657,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-381.1034240722656,-92.97589874267578,0.18441227078437805,49,2,False,False,7.110242130644984,256.0586412074432,LocationSensor,False,False,True,False,[],,2398.8426666511596,7563.486730519412,278.3588027409385,23.118149027105062,322.6955860427589
calibration,15,62,1658,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-306.8966369628906,221.1531219482422,0.19295507669448853,18,9,False,False,6.992373819056521,13.143000141049713,LocationSensor,False,False,True,False,[],,7485.683055844126,2379.309219402846,351.0847611409495,-22.85731792532124,322.9135579474416
calibration,15,62,1658,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-381.15423583984375,-93.10628509521484,0.18465270102024078,49,2,False,False,6.9896756407173015,256.8561740597338,LocationSensor,False,False,True,False,[],,2376.239889367867,7485.23628063994,278.92769829865085,22.86905709120765,322.9135579474416
calibration,15,63,1659,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-306.76483154296875,221.20228576660156,0.19271931052207947,18,9,False,False,6.870839604394623,12.363901733705134,LocationSensor,False,False,True,False,[],,7408.625234633357,2351.898493250336,350.5079141697849,-22.635085971264743,323.1313656195045
calibration,15,63,1659,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-381.2033996582031,-93.2381362915039,0.18486855924129486,49,2,False,False,6.8681126628528695,257.63376402890935,LocationSensor,False,False,True,False,[],,2348.520642035891,7408.326233661267,279.50504168136104,22.648867621627232,323.1313656195045
calibration,15,64,1660,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-306.63165283203125,221.24977111816406,0.19262252748012543,18,9,False,False,6.748388484103827,11.604286571550778,LocationSensor,False,False,True,False,[],,7333.012630062498,2319.506977233424,349.9222834155734,-22.44161831813176,323.3488544067992
calibration,15,64,1660,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-381.2508850097656,-93.37135314941406,0.18506300449371338,49,2,False,False,6.745640990850255,258.3919094215999,LocationSensor,False,False,True,False,[],,2315.8248646149973,7332.86375995044,280.09119796294823,22.457433934038875,323.3488544067992
calibration,15,65,1661,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-306.4971923828125,221.29554748535156,0.19265146553516388,18,9,False,False,6.6251001612109635,10.863666478313851,LocationSensor,False,False,True,False,[],,7258.940454493528,2282.2518308903636,349.32746984629836,-22.276816725252502,323.5658843567625
calibration,15,65,1661,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-381.2966613769531,-93.50585174560547,0.18523886799812317,49,2,False,False,6.622332842476094,259.1310966989925,LocationSensor,False,False,True,False,[],,2278.2748476848888,7258.94670512775,280.686556028714,22.29464660711409,323.5658843567625
calibration,15,66,1662,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-306.3615417480469,221.339599609375,0.19279414415359497,18,9,False,False,6.501056877583901,10.141567141487261,LocationSensor,False,True,True,False,[],,7186.500953502691,2240.242990898348,348.7230644751727,-22.14060200314111,323.78231501165135
calibration,15,66,1662,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-381.3407287597656,-93.64152526855469,0.18539854884147644,49,2,False,False,6.498288583749663,259.8517983483282,LocationSensor,False,True,True,False,[],,2235.974476188719,7186.664374776477,281.2915370792369,22.16044038024438,323.78231501165135
calibration,15,67,1663,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-306.22479248046875,221.3819122314453,0.1930396854877472,18,9,False,False,6.376340866070325,9.437524843766015,LocationSensor,False,False,True,False,[],,7115.795957061319,2193.5651135048183,348.10851611610394,-22.033051025383315,323.99802100146906
calibration,15,67,1663,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-381.383056640625,-93.77828979492188,0.1855441778898239,49,2,False,False,6.3735801200855855,260.5544775802074,LocationSensor,False,False,True,False,[],,2189.001669100229,7116.135942068817,281.90679826515316,22.054999916824954,323.99802100146906
calibration,15,68,1664,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-306.0870361328125,221.4224853515625,0.19337822496891022,18,9,False,False,6.251037790445266,8.75109023890165,LocationSensor,False,False,True,False,[],,7046.926246992474,2142.2949018760005,347.48325327011395,-21.954271573652022,324.21291390639107
calibration,15,68,1664,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-381.4236145019531,-93.91608428955078,0.18567755818367004,49,2,False,False,6.248256446563479,261.23958488854356,LocationSensor,False,False,True,False,[],,2137.444536269287,7047.447788650284,282.5327950612182,21.978317481010833,324.21291390639107
calibration,15,69,1665,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-305.9483337402344,221.46131896972656,0.19380076229572296,18,9,False,False,6.125204275491012,8.081821723742411,LocationSensor,False,False,True,False,[],,6980.004758539511,2086.48270064769,346.8465464208255,-21.90454381807615,324.42690387570303
calibration,15,69,1665,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-381.46246337890625,-94.05481719970703,0.1858002245426178,49,2,False,False,6.122417632238202,261.9075578095959,LocationSensor,False,False,True,False,[],,2081.3649759122027,6980.677343807279,283.17004748203055,21.930462593486993,324.42690387570303
calibration,15,70,1666,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-305.8087463378906,221.4984130859375,0.19424033164978027,18,9,False,False,5.998897881616797,7.429291085096495,LocationSensor,False,False,True,False,[],,6915.135662064372,2026.1457472180928,346.1975648329053,-21.88425689083715,324.6399094298045
calibration,15,70,1666,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-381.49957275390625,-94.19442749023438,0.18591344356536865,49,2,False,False,5.996114626189556,262.55882632459486,LocationSensor,False,False,True,False,[],,2020.731611903294,6915.9892987351805,283.8198707068179,21.912312897221966,324.6399094298045
calibration,15,71,1667,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-305.6683349609375,221.5337677001953,0.19463656842708588,18,9,False,False,5.87217715907386,6.793080149420938,LocationSensor,False,False,True,False,[],,6852.426380243452,1961.289372063754,345.5354233047105,-21.893867780386017,324.8518561023075
calibration,15,71,1667,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-381.5349426269531,-94.33485412597656,0.18601827323436737,49,2,False,False,5.869405987150874,263.1938056115818,LocationSensor,False,False,True,False,[],,1955.5850917305456,6853.466111915559,284.4828818725504,21.92405554795556,324.8518561023075
calibration,15,72,1668,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-305.5271911621094,221.56739807128906,0.19493506848812103,18,9,False,False,5.745135233950604,6.1727811866771125,LocationSensor,False,True,True,False,[],,6791.9879494511715,1891.9069063175848,344.85917678663833,-21.93390336278253,325.06266964082715
calibration,15,72,1668,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-381.5685729980469,-94.47602844238281,0.18611553311347961,49,2,False,False,5.7423586634383454,263.81290436315754,LocationSensor,False,True,True,False,[],,1885.918151519992,6793.218809159336,285.160025649434,21.966220037852167,325.06266964082715
calibration,15,73,1669,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-305.38531494140625,221.5993194580078,0.1950867921113968,18,9,False,False,5.617778898007273,5.567995730933916,LocationSensor,False,False,True,False,[],,6733.957723776193,1817.9868048210665,344.16775104096007,-22.005030145717,325.27231911637
calibration,15,73,1669,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-381.6004943847656,-94.6178970336914,0.1862058788537979,49,2,False,False,5.615034694070381,264.41651875219316,LocationSensor,False,False,True,False,[],,1811.71802912573,6735.364393249474,285.8522915880969,22.039387224939333,325.27231911637
calibration,15,74,1670,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-305.2428283691406,221.62954711914062,0.19510628283023834,18,9,False,False,5.490234341243118,4.9783373738640115,LocationSensor,False,False,True,False,[],,6678.454980259654,1739.4242982732303,343.459744718165,-22.10825101276896,325.48074502028487
calibration,15,74,1670,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-381.6307373046875,-94.76040649414062,0.18628978729248047,49,2,False,False,5.487498907839817,265.00503533536494,LocationSensor,False,False,True,False,[],,1732.9073901263769,6680.049587697666,286.56107879687363,22.144560044680475,325.48074502028487
calibration,15,75,1671,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-305.0997314453125,221.6580810546875,0.19500651955604553,18,9,False,False,5.3625081443502465,4.40342819157669,LocationSensor,False,False,True,False,[],,6625.6382679073,1656.2050073191285,342.73399734232976,-22.244340031534193,325.68789441775897
calibration,15,75,1671,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-381.6593017578125,-94.90350341796875,0.18636754155158997,49,2,False,False,5.35980967331265,265.57883176029634,LocationSensor,False,False,True,False,[],,1649.391807099441,6627.430317872031,287.28789446980704,22.282859134442106,325.68789441775897
calibration,15,76,1672,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-304.9560852050781,221.68496704101562,0.19479906558990479,18,10,True,False,5.234681889981781,3.842899136689582,LocationSensor,False,False,True,False,[],,6575.629398475133,1568.2086270607642,341.9890472190621,-22.41438097251455,325.8937665369764
calibration,15,76,1672,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-381.68621826171875,-95.04714965820312,0.18643930554389954,50,2,True,False,5.23202241340681,266.13827546455855,LocationSensor,False,False,True,False,[],,1561.0974464184565,6577.642405088584,288.0340547188454,22.455222958549086,325.8937665369764
calibration,15,77,1673,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-304.81207275390625,221.710205078125,0.19448712468147278,18,10,True,False,5.1069409236970245,3.2953185304586516,LocationSensor,False,False,True,False,[],,6528.6204159830995,1475.2915947031602,341.22302304675526,-22.619876089934337,326.098116986084
calibration,15,77,1673,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-381.71148681640625,-95.1911392211914,0.18649587035179138,50,2,True,False,5.1043441412874975,266.6851193471256,LocationSensor,False,False,True,False,[],,1467.8782559934625,6530.858276213414,288.801352567501,22.663077102942452,326.098116986084
calibration,15,78,1674,False,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-304.6681823730469,221.73379516601562,0.19405244290828705,18,10,True,True,4.979756253645824,2.756122974973319,LocationSensor,False,True,True,False,[],,6484.699783286467,1377.6211847194404,340.434845925812,-22.860472604646702,326.30031794596255
calibration,15,78,1674,False,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-381.7350769042969,-95.33495330810547,0.18650983273983002,50,2,True,True,4.977263555547419,267.2239286582756,LocationSensor,False,True,True,False,[],,1369.9689457695495,6487.143658171163,289.59078450741333,22.905665160287754,326.30031794596255
calibration,15,79,1675,True,sv0,True,baseline_GP_mainline_planner,False,"[18, 10]","[-300.0, 220.0, 0.0]",False,-304.5249328613281,221.7557373046875,0.19353628158569336,18,10,True,True,4.853620389214474,2.2206962494819686,LocationSensor,False,False,True,False,[],,6443.73397795916,1276.1145893881708,339.62465570191927,-23.131467273054113,326.4997925412864
calibration,15,79,1675,True,sv1,True,baseline_GP_mainline_planner,False,"[50, 2]","[-380.0, -100.0, 0.0]",False,-381.7570495605469,-95.47811126708984,0.18645550310611725,50,2,True,True,4.8512576586940614,267.7593158397349,LocationSensor,False,False,True,False,[],,1268.361194612036,6446.334727665382,290.40174349221314,23.177814833937532,326.4997925412864
