tick_global,waypoint_index,target_x,target_y,gps_x,gps_y,gps_z,distance_to_target,arrived,timeout
138,0,25.0,25.0,5.903996467590332,1.4681777954101562,0.1618150770664215,30.3052,False,False
139,0,25.0,25.0,5.938141345977783,1.5044300556182861,0.161701500415802,30.2555,False,False
140,0,25.0,25.0,5.972110271453857,1.5408496856689453,0.1615564227104187,30.2058,False,False
141,0,25.0,25.0,6.005906105041504,1.577431559562683,0.16150018572807312,30.1561,False,False
142,0,25.0,25.0,6.0395331382751465,1.6141709089279175,0.16146467626094818,30.1064,False,False
143,0,25.0,25.0,6.072994709014893,1.6510632038116455,0.16144733130931854,30.0567,False,False
144,0,25.0,25.0,6.106294631958008,1.6881035566329956,0.16144587099552155,30.0069,False,False
145,0,25.0,25.0,6.139435768127441,1.7252877950668335,0.16145822405815125,29.9572,False,False
146,0,25.0,25.0,6.172421932220459,1.7626112699508667,0.16148249804973602,29.9074,False,False
147,0,25.0,25.0,6.205256938934326,1.8000696897506714,0.16145817935466766,29.8576,False,False
148,0,25.0,25.0,6.23794412612915,1.8376590013504028,0.16133080422878265,29.8079,False,False
149,0,25.0,25.0,6.270487308502197,1.8753749132156372,0.16111013293266296,29.7581,False,False
150,0,25.0,25.0,6.302889823913574,1.9132133722305298,0.16086378693580627,29.7083,False,False
151,0,25.0,25.0,6.335155487060547,1.9511703252792358,0.1606525480747223,29.6585,False,False
152,0,25.0,25.0,6.367287635803223,1.9892418384552002,0.16053111851215363,29.6087,False,False
153,0,25.0,25.0,6.399289608001709,2.0274243354797363,0.1604311317205429,29.5589,False,False
154,0,25.0,25.0,6.4311652183532715,2.06571364402771,0.16034984588623047,29.509,False,False
155,0,25.0,25.0,6.462918281555176,2.1041066646575928,0.16028480231761932,29.4592,False,False
156,0,25.0,25.0,6.494551181793213,2.14259934425354,0.16029253602027893,29.4094,False,False
157,0,25.0,25.0,6.526068687438965,2.1811883449554443,0.16030637919902802,29.3596,False,False
158,0,25.0,25.0,6.557473182678223,2.2198705673217773,0.1603250801563263,29.3097,False,False
159,0,25.0,25.0,6.58876895904541,2.2586421966552734,0.16034755110740662,29.2599,False,False
160,0,25.0,25.0,6.619958877563477,2.2975001335144043,0.16043157875537872,29.2101,False,False
161,0,25.0,25.0,6.651046276092529,2.3364412784576416,0.16062918305397034,29.1603,False,False
162,0,25.0,25.0,6.682034492492676,2.375462532043457,0.16092833876609802,29.1104,False,False
163,0,25.0,25.0,6.712927341461182,2.4145607948303223,0.1612006574869156,29.0606,False,False
164,0,25.0,25.0,6.743727684020996,2.453732967376709,0.16138939559459686,29.0108,False,False
165,0,25.0,25.0,6.774438381195068,2.492976427078247,0.16150230169296265,28.961,False,False
166,0,25.0,25.0,6.805063724517822,2.5322883129119873,0.16154631972312927,28.9111,False,False
167,0,25.0,25.0,6.835605621337891,2.5716657638549805,0.16152773797512054,28.8613,False,False
168,0,25.0,25.0,6.866068363189697,2.6111059188842773,0.16145215928554535,28.8115,False,False
169,0,25.0,25.0,6.896454334259033,2.650606155395508,0.16132469475269318,28.7617,False,False
170,0,25.0,25.0,6.926766395568848,2.690164089202881,0.16114988923072815,28.7119,False,False
171,0,25.0,25.0,6.957007884979248,2.7297770977020264,0.1609906703233719,28.662,False,False
172,0,25.0,25.0,6.987181663513184,2.769442558288574,0.16078603267669678,28.6122,False,False
173,0,25.0,25.0,7.017291069030762,2.8091583251953125,0.16059871017932892,28.5624,False,False
174,0,25.0,25.0,7.047338008880615,2.84892201423645,0.1604851484298706,28.5126,False,False
175,0,25.0,25.0,7.077325820922852,2.888731002807617,0.16049614548683167,28.4628,False,False
176,0,25.0,25.0,7.107256889343262,2.9285833835601807,0.1606185883283615,28.413,False,False
177,0,25.0,25.0,7.137134075164795,2.9684767723083496,0.1608407199382782,28.3632,False,False
178,0,25.0,25.0,7.166960716247559,3.008409261703491,0.1611519455909729,28.3134,False,False
179,0,25.0,25.0,7.196738243103027,3.0483784675598145,0.16154272854328156,28.2636,False,False
180,0,25.0,25.0,7.226470470428467,3.0883827209472656,0.16194571554660797,28.2138,False,False
181,0,25.0,25.0,7.256158828735352,3.128419876098633,0.1623590737581253,28.164,False,False
182,0,25.0,25.0,7.285807132720947,3.168488025665283,0.16266357898712158,28.1142,False,False
183,0,25.0,25.0,7.3154168128967285,3.208585262298584,0.16286952793598175,28.0644,False,False
184,0,25.0,25.0,7.3449907302856445,3.2487099170684814,0.16298621892929077,28.0146,False,False
185,0,25.0,25.0,7.374531269073486,3.2888600826263428,0.16290441155433655,27.9648,False,False
186,0,25.0,25.0,7.404040813446045,3.3290340900421143,0.1626434028148651,27.915,False,False
187,0,25.0,25.0,7.433521270751953,3.369230270385742,0.16233815252780914,27.8652,False,False
188,0,25.0,25.0,7.462974548339844,3.4094467163085938,0.1621101349592209,27.8154,False,False
189,0,25.0,25.0,7.492403030395508,3.4496822357177734,0.16195102035999298,27.7657,False,False
190,0,25.0,25.0,7.521808624267578,3.4899346828460693,0.1618533730506897,27.7159,False,False
191,0,25.0,25.0,7.551193714141846,3.530202865600586,0.1618104726076126,27.6661,False,False
192,0,25.0,25.0,7.580560207366943,3.5704855918884277,0.1618162840604782,27.6163,False,False
193,0,25.0,25.0,7.609909534454346,3.610780954360962,0.16192416846752167,27.5665,False,False
194,0,25.0,25.0,7.639244079589844,3.651087522506714,0.16212335228919983,27.5168,False,False
195,0,25.0,25.0,7.66856575012207,3.691404342651367,0.16234537959098816,27.467,False,False
196,0,25.0,25.0,7.697876453399658,3.7317299842834473,0.16258738934993744,27.4172,False,False
197,0,25.0,25.0,7.727177143096924,3.7720630168914795,0.1628468632698059,27.3674,False,False
198,0,25.0,25.0,7.756470680236816,3.8124022483825684,0.16306273639202118,27.3176,False,False
199,0,25.0,25.0,7.785757541656494,3.8527462482452393,0.16323882341384888,27.2679,False,False
200,0,25.0,25.0,7.815040588378906,3.893094301223755,0.16337859630584717,27.2181,False,False
201,0,25.0,25.0,7.844320297241211,3.9334449768066406,0.16348516941070557,27.1683,False,False
202,0,25.0,25.0,7.873599052429199,3.97379732131958,0.1635613590478897,27.1185,False,False
203,0,25.0,25.0,7.9028778076171875,4.014150142669678,0.16360969841480255,27.0688,False,False
204,0,25.0,25.0,7.93215799331665,4.054502010345459,0.16363245248794556,27.019,False,False
205,0,25.0,25.0,7.961441516876221,4.094852924346924,0.16363167762756348,26.9692,False,False
206,0,25.0,25.0,7.990728855133057,4.1352009773254395,0.16360923647880554,26.9194,False,False
207,0,25.0,25.0,8.02002239227295,4.1755452156066895,0.16356679797172546,26.8696,False,False
208,0,25.0,25.0,8.049322128295898,4.215885639190674,0.16350586712360382,26.8199,False,False
209,0,25.0,25.0,8.078630447387695,4.25622034072876,0.16342779994010925,26.7701,False,False
210,0,25.0,25.0,8.10794734954834,4.296548843383789,0.16333381831645966,26.7203,False,False
211,0,25.0,25.0,8.137274742126465,4.3368706703186035,0.16322503983974457,26.6705,False,False
212,0,25.0,25.0,8.166613578796387,4.3771843910217285,0.16310244798660278,26.6207,False,False
213,0,25.0,25.0,8.195964813232422,4.417489528656006,0.16296695172786713,26.5709,False,False
214,0,25.0,25.0,8.225330352783203,4.457785606384277,0.16281935572624207,26.5212,False,False
215,0,25.0,25.0,8.254709243774414,4.498071193695068,0.1626603901386261,26.4714,False,False
216,0,25.0,25.0,8.284104347229004,4.538346290588379,0.16249074041843414,26.4216,False,False
217,0,25.0,25.0,8.313514709472656,4.578609943389893,0.16231097280979156,26.3718,False,False
218,0,25.0,25.0,8.34294319152832,4.618861675262451,0.16218045353889465,26.322,False,False
219,0,25.0,25.0,8.37238883972168,4.659100532531738,0.16215257346630096,26.2722,False,False
220,0,25.0,25.0,8.401853561401367,4.699326515197754,0.16215777397155762,26.2224,False,False
221,0,25.0,25.0,8.431337356567383,4.739538192749023,0.16219229996204376,26.1726,False,False
222,0,25.0,25.0,8.460841178894043,4.779735565185547,0.16231152415275574,26.1228,False,False
223,0,25.0,25.0,8.490365982055664,4.819918155670166,0.16250652074813843,26.073,False,False
224,0,25.0,25.0,8.519912719726562,4.860085487365723,0.16276924312114716,26.0232,False,False
225,0,25.0,25.0,8.549480438232422,4.900237083435059,0.1630924493074417,25.9734,False,False
226,0,25.0,25.0,8.579071044921875,4.940371990203857,0.1634696125984192,25.9236,False,False
227,0,25.0,25.0,8.608685493469238,4.980490207672119,0.1638948917388916,25.8738,False,False
228,0,25.0,25.0,8.638322830200195,5.0205912590026855,0.1643042117357254,25.824,False,False
229,0,25.0,25.0,8.667984962463379,5.060675144195557,0.1646399199962616,25.7742,False,False
230,0,25.0,25.0,8.697671890258789,5.100740909576416,0.1648501455783844,25.7244,False,False
231,0,25.0,25.0,8.727383613586426,5.140789031982422,0.1648882031440735,25.6746,False,False
232,0,25.0,25.0,8.757121086120605,5.1808180809021,0.1647121012210846,25.6248,False,False
233,0,25.0,25.0,8.786885261535645,5.220828533172607,0.16440163552761078,25.575,False,False
234,0,25.0,25.0,8.816675186157227,5.260820388793945,0.16396981477737427,25.5252,False,False
235,0,25.0,25.0,8.846491813659668,5.300792217254639,0.16354596614837646,25.4754,False,False
236,0,25.0,25.0,8.876335144042969,5.340744495391846,0.16318762302398682,25.4256,False,False
237,0,25.0,25.0,8.906205177307129,5.380677223205566,0.16294661164283752,25.3757,False,False
238,0,25.0,25.0,8.936102867126465,5.420589447021484,0.16281072795391083,25.3259,False,False
239,0,25.0,25.0,8.966028213500977,5.4604811668396,0.16276903450489044,25.2761,False,False
240,0,25.0,25.0,8.995981216430664,5.50035285949707,0.16287042200565338,25.2263,False,False
241,0,25.0,25.0,9.025961875915527,5.54020357131958,0.16310016810894012,25.1764,False,False
242,0,25.0,25.0,9.055970191955566,5.580033302307129,0.16338618099689484,25.1266,False,False
243,0,25.0,25.0,9.086007118225098,5.619842529296875,0.16372238099575043,25.0768,False,False
244,0,25.0,25.0,9.116072654724121,5.659630298614502,0.16404451429843903,25.027,False,False
245,0,25.0,25.0,9.146166801452637,5.699397563934326,0.16435359418392181,24.9771,False,False
246,0,25.0,25.0,9.176288604736328,5.739142894744873,0.1645916849374771,24.9273,False,False
247,0,25.0,25.0,9.206439971923828,5.778867721557617,0.16476546227931976,24.8775,False,False
248,0,25.0,25.0,9.236618995666504,5.818570613861084,0.1649397611618042,24.8276,False,False
249,0,25.0,25.0,9.266827583312988,5.85825252532959,0.1651141196489334,24.7778,False,False
250,0,25.0,25.0,9.297063827514648,5.897912502288818,0.16528809070587158,24.728,False,False
251,0,25.0,25.0,9.3273286819458,5.937551498413086,0.16546130180358887,24.6781,False,False
252,0,25.0,25.0,9.357623100280762,5.977169036865234,0.16557461023330688,24.6283,False,False
253,0,25.0,25.0,9.387945175170898,6.016765117645264,0.16551603376865387,24.5784,False,False
254,0,25.0,25.0,9.418296813964844,6.056340217590332,0.16536115109920502,24.5286,False,False
255,0,25.0,25.0,9.448676109313965,6.095893383026123,0.16511918604373932,24.4787,False,False
256,0,25.0,25.0,9.479083061218262,6.135425567626953,0.16479848325252533,24.4289,False,False
257,0,25.0,25.0,9.509519577026367,6.174936771392822,0.16452409327030182,24.379,False,False
258,0,25.0,25.0,9.539982795715332,6.214426040649414,0.16434979438781738,24.3292,False,False
259,0,25.0,25.0,9.570474624633789,6.253894805908203,0.16432392597198486,24.2793,False,False
260,0,25.0,25.0,9.600993156433105,6.293341636657715,0.16443125903606415,24.2295,False,False
261,0,25.0,25.0,9.631540298461914,6.332767963409424,0.16465802490711212,24.1796,False,False
262,0,25.0,25.0,9.662114143371582,6.372173309326172,0.16499188542366028,24.1298,False,False
263,0,25.0,25.0,9.692715644836426,6.411557674407959,0.16542170941829681,24.0799,False,False
264,0,25.0,25.0,9.723343849182129,6.450921058654785,0.16593749821186066,24.0301,False,False
265,0,25.0,25.0,9.753998756408691,6.490264415740967,0.16653025150299072,23.9802,False,False
266,0,25.0,25.0,9.784680366516113,6.529587268829346,0.1670742630958557,23.9304,False,False
267,0,25.0,25.0,9.815388679504395,6.568889617919922,0.16757404804229736,23.8805,False,False
268,0,25.0,25.0,9.846122741699219,6.6081719398498535,0.168033629655838,23.8306,False,False
269,0,25.0,25.0,9.876882553100586,6.647434711456299,0.1683390587568283,23.7808,False,False
270,0,25.0,25.0,9.907669067382812,6.686677932739258,0.16850540041923523,23.7309,False,False
271,0,25.0,25.0,9.938480377197266,6.725901126861572,0.1685461848974228,23.681,False,False
272,0,25.0,25.0,9.969317436218262,6.765105247497559,0.16847363114356995,23.6312,False,False
273,0,25.0,25.0,10.000178337097168,6.804290294647217,0.1683575063943863,23.5813,False,False
274,0,25.0,25.0,10.031064987182617,6.843456268310547,0.16820180416107178,23.5314,False,False
275,0,25.0,25.0,10.061975479125977,6.882603168487549,0.16806890070438385,23.4816,False,False
276,0,25.0,25.0,10.092909812927246,6.921731948852539,0.16795614361763,23.4317,False,False
277,0,25.0,25.0,10.123868942260742,6.960841655731201,0.1678611785173416,23.3818,False,False
278,0,25.0,25.0,10.154850959777832,6.99993371963501,0.16778181493282318,23.332,False,False
279,0,25.0,25.0,10.185855865478516,7.039007186889648,0.1677161604166031,23.2821,False,False
280,0,25.0,25.0,10.216883659362793,7.078063011169434,0.16772127151489258,23.2322,False,False
281,0,25.0,25.0,10.247934341430664,7.117101669311523,0.16778971254825592,23.1824,False,False
282,0,25.0,25.0,10.279006958007812,7.156122207641602,0.1679147630929947,23.1325,False,False
283,0,25.0,25.0,10.310101509094238,7.195126056671143,0.16809041798114777,23.0826,False,False
284,0,25.0,25.0,10.341217994689941,7.234112739562988,0.1683112382888794,23.0327,False,False
285,0,25.0,25.0,10.372355461120605,7.273083209991455,0.16857238113880157,22.9829,False,False
286,0,25.0,25.0,10.40351390838623,7.312036991119385,0.16886943578720093,22.933,False,False
287,0,25.0,25.0,10.434693336486816,7.3509745597839355,0.16919848322868347,22.8831,False,False
288,0,25.0,25.0,10.465892791748047,7.389895915985107,0.16955594718456268,22.8332,False,False
289,0,25.0,25.0,10.497112274169922,7.428802013397217,0.16982106864452362,22.7833,False,False
290,0,25.0,25.0,10.528351783752441,7.467692852020264,0.16994395852088928,22.7335,False,False
291,0,25.0,25.0,10.559610366821289,7.50656795501709,0.16999733448028564,22.6836,False,False
292,0,25.0,25.0,10.590888023376465,7.54542875289917,0.16998779773712158,22.6337,False,False
293,0,25.0,25.0,10.622184753417969,7.584274768829346,0.16992132365703583,22.5838,False,False
294,0,25.0,25.0,10.653499603271484,7.623106479644775,0.16980330646038055,22.5339,False,False
295,0,25.0,25.0,10.684832572937012,7.661923885345459,0.1696973592042923,22.4841,False,False
296,0,25.0,25.0,10.716182708740234,7.700727462768555,0.16960196197032928,22.4342,False,False
297,0,25.0,25.0,10.747550010681152,7.7395172119140625,0.1695157289505005,22.3843,False,False
298,0,25.0,25.0,10.778935432434082,7.778294086456299,0.169437438249588,22.3344,False,False
299,0,25.0,25.0,10.81033706665039,7.817057132720947,0.16936595737934113,22.2845,False,False
300,0,25.0,25.0,10.841754913330078,7.855807781219482,0.16935908794403076,22.2346,False,False
301,0,25.0,25.0,10.873188018798828,7.894545555114746,0.16941006481647491,22.1848,False,False
302,0,25.0,25.0,10.904638290405273,7.933270454406738,0.1695127785205841,22.1349,False,False
303,0,25.0,25.0,10.936102867126465,7.971983909606934,0.1696617305278778,22.085,False,False
304,0,25.0,25.0,10.967582702636719,8.010684967041016,0.16985200345516205,22.0351,False,False
305,0,25.0,25.0,10.999076843261719,8.0493745803833,0.17007912695407867,21.9852,False,False
306,0,25.0,25.0,11.030585289001465,8.088052749633789,0.17033913731575012,21.9353,False,False
307,0,25.0,25.0,11.062108993530273,8.126720428466797,0.17056962847709656,21.8854,False,False
308,0,25.0,25.0,11.093645095825195,8.165376663208008,0.17077326774597168,21.8356,False,False
309,0,25.0,25.0,11.125195503234863,8.204022407531738,0.1709524393081665,21.7857,False,False
310,0,25.0,25.0,11.156758308410645,8.242657661437988,0.17110931873321533,21.7358,False,False
311,0,25.0,25.0,11.188334465026855,8.281283378601074,0.17124584317207336,21.6859,False,False
312,0,25.0,25.0,11.21992301940918,8.31989860534668,0.17136375606060028,21.636,False,False
313,0,25.0,25.0,11.251523971557617,8.358504295349121,0.17146463692188263,21.5861,False,False
314,0,25.0,25.0,11.283136367797852,8.397100448608398,0.17154990136623383,21.5362,False,False
315,0,25.0,25.0,11.314760208129883,8.435688018798828,0.17162086069583893,21.4863,False,False
316,0,25.0,25.0,11.346395492553711,8.47426700592041,0.17167863249778748,21.4364,False,False
317,0,25.0,25.0,11.378042221069336,8.512836456298828,0.17172428965568542,21.3865,False,False
318,0,25.0,25.0,11.409699440002441,8.551398277282715,0.1717587560415268,21.3367,False,False
319,0,25.0,25.0,11.441366195678711,8.589951515197754,0.17184168100357056,21.2868,False,False
320,0,25.0,25.0,11.473043441772461,8.628496170043945,0.1719091385602951,21.2369,False,False
321,0,25.0,25.0,11.504731178283691,8.667034149169922,0.17202121019363403,21.187,False,False
322,0,25.0,25.0,11.53642749786377,8.705564498901367,0.1721731722354889,21.1371,False,False
323,0,25.0,25.0,11.568133354187012,8.744087219238281,0.1722431480884552,21.0872,False,False
324,0,25.0,25.0,11.599848747253418,8.782602310180664,0.1722979098558426,21.0373,False,False
325,0,25.0,25.0,11.631572723388672,8.821111679077148,0.17233869433403015,20.9874,False,False
326,0,25.0,25.0,11.663304328918457,8.859613418579102,0.172366663813591,20.9375,False,False
327,0,25.0,25.0,11.69504451751709,8.898109436035156,0.17238284647464752,20.8876,False,False
328,0,25.0,25.0,11.72679328918457,8.936598777770996,0.17238815128803253,20.8377,False,False
329,0,25.0,25.0,11.758548736572266,8.975082397460938,0.17238342761993408,20.7878,False,False
330,0,25.0,25.0,11.790311813354492,9.01356029510498,0.17236942052841187,20.7379,False,False
331,0,25.0,25.0,11.82208251953125,9.052032470703125,0.172346830368042,20.688,False,False
332,0,25.0,25.0,11.853859901428223,9.090499877929688,0.17231625318527222,20.6381,False,False
333,0,25.0,25.0,11.88564395904541,9.128961563110352,0.1722782552242279,20.5883,False,False
334,0,25.0,25.0,11.917433738708496,9.167418479919434,0.17223332822322845,20.5384,False,False
335,0,25.0,25.0,11.949231147766113,9.205869674682617,0.17218191921710968,20.4885,False,False
336,0,25.0,25.0,11.981033325195312,9.244317054748535,0.1721244603395462,20.4386,False,False
337,0,25.0,25.0,12.01284122467041,9.282759666442871,0.17206130921840668,20.3887,False,False
338,0,25.0,25.0,12.044655799865723,9.321198463439941,0.17199279367923737,20.3388,False,False
339,0,25.0,25.0,12.0764741897583,9.35963249206543,0.17197802662849426,20.2889,False,False
340,0,25.0,25.0,12.108299255371094,9.398062705993652,0.1720113903284073,20.239,False,False
341,0,25.0,25.0,12.140128135681152,9.436490058898926,0.17208784818649292,20.1891,False,False
342,0,25.0,25.0,12.171961784362793,9.474912643432617,0.17220282554626465,20.1392,False,False
343,0,25.0,25.0,12.203800201416016,9.51333236694336,0.17235226929187775,20.0893,False,False
344,0,25.0,25.0,12.235642433166504,9.551748275756836,0.17253248393535614,20.0394,False,False
345,0,25.0,25.0,12.267488479614258,9.590161323547363,0.172740176320076,19.9895,False,False
346,0,25.0,25.0,12.299339294433594,9.628571510314941,0.1729135811328888,19.9396,False,False
347,0,25.0,25.0,12.331193923950195,9.66697883605957,0.17305590212345123,19.8897,False,False
348,0,25.0,25.0,12.363051414489746,9.70538330078125,0.173111230134964,19.8398,False,False
349,0,25.0,25.0,12.394912719726562,9.743785858154297,0.17308808863162994,19.7899,False,False
350,0,25.0,25.0,12.426776885986328,9.782185554504395,0.17299409210681915,19.74,False,False
351,0,25.0,25.0,12.458643913269043,9.82058334350586,0.1729537546634674,19.6901,False,False
352,0,25.0,25.0,12.490514755249023,9.858979225158691,0.17296145856380463,19.6402,False,False
353,0,25.0,25.0,12.522387504577637,9.897372245788574,0.17301219701766968,19.5903,False,False
354,0,25.0,25.0,12.5542631149292,9.93576431274414,0.1730426549911499,19.5404,False,False
355,0,25.0,25.0,12.586140632629395,9.974154472351074,0.17305466532707214,19.4905,False,False
356,0,25.0,25.0,12.618021011352539,10.012542724609375,0.17304986715316772,19.4406,False,False
357,0,25.0,25.0,12.64990234375,10.05093002319336,0.17302975058555603,19.3907,False,False
358,0,25.0,25.0,12.68178653717041,10.089315414428711,0.17299562692642212,19.3408,False,False
359,0,25.0,25.0,12.713672637939453,10.127699851989746,0.1729487180709839,19.2909,False,False
360,0,25.0,25.0,12.745560646057129,10.166083335876465,0.1728900969028473,19.241,False,False
361,0,25.0,25.0,12.777449607849121,10.20446491241455,0.17282074689865112,19.1911,False,False
362,0,25.0,25.0,12.80933952331543,10.242846488952637,0.17274156212806702,19.1412,False,False
363,0,25.0,25.0,12.841231346130371,10.281227111816406,0.17265330255031586,19.0913,False,False
364,0,25.0,25.0,12.873124122619629,10.31960678100586,0.17255671322345734,19.0414,False,False
365,0,25.0,25.0,12.90501880645752,10.357985496520996,0.1724524199962616,18.9915,False,False
366,0,25.0,25.0,12.93691349029541,10.396364212036133,0.17234103381633759,18.9416,False,False
367,0,25.0,25.0,12.968809127807617,10.43474292755127,0.1722230464220047,18.8917,False,False
368,0,25.0,25.0,13.00070571899414,10.47312068939209,0.17209894955158234,18.8418,False,False
369,0,25.0,25.0,13.03260326385498,10.511497497558594,0.17196917533874512,18.7919,False,False
370,0,25.0,25.0,13.06450080871582,10.549875259399414,0.1718928962945938,18.742,False,False
371,0,25.0,25.0,13.09639835357666,10.588252067565918,0.1718645840883255,18.6921,False,False
372,0,25.0,25.0,13.128296852111816,10.626629829406738,0.17182044684886932,18.6422,False,False
373,0,25.0,25.0,13.160195350646973,10.665006637573242,0.1717619150876999,18.5923,False,False
374,0,25.0,25.0,13.192093849182129,10.703384399414062,0.1716902256011963,18.5424,False,False
375,0,25.0,25.0,13.223992347717285,10.741761207580566,0.17160654067993164,18.4925,False,False
376,0,25.0,25.0,13.255890846252441,10.780138969421387,0.17157068848609924,18.4426,False,False
377,0,25.0,25.0,13.287789344787598,10.818517684936523,0.17151889204978943,18.3927,False,False
378,0,25.0,25.0,13.319687843322754,10.856895446777344,0.1714525818824768,18.3428,False,False
379,0,25.0,25.0,13.35158634185791,10.89527416229248,0.17137305438518524,18.2929,False,False
380,0,25.0,25.0,13.38348388671875,10.933653831481934,0.1713402420282364,18.243,False,False
381,0,25.0,25.0,13.41538143157959,10.972033500671387,0.1712905317544937,18.1931,False,False
382,0,25.0,25.0,13.447278022766113,11.010414123535156,0.1712254285812378,18.1432,False,False
383,0,25.0,25.0,13.479174613952637,11.048795700073242,0.17114631831645966,18.0932,False,False
384,0,25.0,25.0,13.511070251464844,11.087177276611328,0.17111322283744812,18.0433,False,False
385,0,25.0,25.0,13.542964935302734,11.12555980682373,0.17106260359287262,17.9934,False,False
386,0,25.0,25.0,13.574859619140625,11.16394329071045,0.1709960401058197,17.9435,False,False
387,0,25.0,25.0,13.6067533493042,11.202326774597168,0.17091496288776398,17.8936,False,False
388,0,25.0,25.0,13.638646125793457,11.24071216583252,0.17093828320503235,17.8437,False,False
389,0,25.0,25.0,13.670537948608398,11.279097557067871,0.17099657654762268,17.7938,False,False
390,0,25.0,25.0,13.702428817749023,11.317484855651855,0.1710861772298813,17.7439,False,False
391,0,25.0,25.0,13.734318733215332,11.35587215423584,0.1712038218975067,17.694,False,False
392,0,25.0,25.0,13.766207695007324,11.394261360168457,0.1713465452194214,17.6441,False,False
393,0,25.0,25.0,13.798095703125,11.43265151977539,0.17139406502246857,17.5942,False,False
394,0,25.0,25.0,13.82998275756836,11.471041679382324,0.17135579884052277,17.5443,False,False
395,0,25.0,25.0,13.861868858337402,11.50943374633789,0.17129895091056824,17.4944,False,False
396,0,25.0,25.0,13.893754005432129,11.54782772064209,0.17122527956962585,17.4445,False,False
397,0,25.0,25.0,13.925637245178223,11.586221694946289,0.171136274933815,17.3946,False,False
398,0,25.0,25.0,13.957520484924316,11.624617576599121,0.1710333675146103,17.3447,False,False
399,0,25.0,25.0,13.989401817321777,11.66301441192627,0.1709177941083908,17.2948,False,False
400,0,25.0,25.0,14.021281242370605,11.701412200927734,0.1707906723022461,17.2448,False,False
401,0,25.0,25.0,14.053160667419434,11.739810943603516,0.17065303027629852,17.1949,False,False
402,0,25.0,25.0,14.085038185119629,11.77821159362793,0.17050576210021973,17.145,False,False
403,0,25.0,25.0,14.116913795471191,11.81661319732666,0.17040850222110748,17.0951,False,False
404,0,25.0,25.0,14.148788452148438,11.855016708374023,0.1703561246395111,17.0452,False,False
405,0,25.0,25.0,14.180662155151367,11.893421173095703,0.17034396529197693,16.9953,False,False
406,0,25.0,25.0,14.212533950805664,11.9318265914917,0.17030906677246094,16.9454,False,False
407,0,25.0,25.0,14.244404792785645,11.970232963562012,0.17025360465049744,16.8955,False,False
408,0,25.0,25.0,14.276274681091309,12.008641242980957,0.17023825645446777,16.8456,False,False
409,0,25.0,25.0,14.308141708374023,12.047051429748535,0.17025890946388245,16.7957,False,False
410,0,25.0,25.0,14.340008735656738,12.085461616516113,0.1703118234872818,16.7458,False,False
411,0,25.0,25.0,14.37187385559082,12.123873710632324,0.17039361596107483,16.6959,False,False
412,0,25.0,25.0,14.40373706817627,12.162287712097168,0.17044249176979065,16.6459,False,False
413,0,25.0,25.0,14.435599327087402,12.200702667236328,0.17046159505844116,16.596,False,False
414,0,25.0,25.0,14.467459678649902,12.239118576049805,0.17045380175113678,16.5461,False,False
415,0,25.0,25.0,14.499319076538086,12.277536392211914,0.17042167484760284,16.4962,False,False
416,0,25.0,25.0,14.531176567077637,12.31595516204834,0.17042632400989532,16.4463,False,False
417,0,25.0,25.0,14.563033103942871,12.354375839233398,0.1704639494419098,16.3964,False,False
418,0,25.0,25.0,14.594887733459473,12.392797470092773,0.17053110897541046,16.3465,False,False
419,0,25.0,25.0,14.626741409301758,12.431221008300781,0.17056593298912048,16.2966,False,False
420,0,25.0,25.0,14.65859317779541,12.469645500183105,0.17057155072689056,16.2467,False,False
421,0,25.0,25.0,14.690443992614746,12.508070945739746,0.17055076360702515,16.1968,False,False
422,0,25.0,25.0,14.72229290008545,12.54649829864502,0.17056487500667572,16.1469,False,False
423,0,25.0,25.0,14.754140853881836,12.58492660522461,0.17061030864715576,16.0969,False,False
424,0,25.0,25.0,14.78598690032959,12.623356819152832,0.17068377137184143,16.047,False,False
425,0,25.0,25.0,14.817831039428711,12.661787986755371,0.1707235723733902,15.9971,False,False
426,0,25.0,25.0,14.849674224853516,12.700221061706543,0.17073296010494232,15.9472,False,False
427,0,25.0,25.0,14.881516456604004,12.738654136657715,0.170714870095253,15.8973,False,False
428,0,25.0,25.0,14.91335678100586,12.777090072631836,0.17067193984985352,15.8474,False,False
429,0,25.0,25.0,14.945196151733398,12.815526008605957,0.17066533863544464,15.7975,False,False
430,0,25.0,25.0,14.977033615112305,12.853963851928711,0.17069131135940552,15.7476,False,False
431,0,25.0,25.0,15.008869171142578,12.892403602600098,0.17074650526046753,15.6977,False,False
432,0,25.0,25.0,15.040703773498535,12.9308443069458,0.17082788050174713,15.6478,False,False
433,0,25.0,25.0,15.072537422180176,12.96928596496582,0.1708150953054428,15.5978,False,False
434,0,25.0,25.0,15.104369163513184,13.007728576660156,0.17077629268169403,15.5479,False,False
435,0,25.0,25.0,15.136199951171875,13.046173095703125,0.17071396112442017,15.498,False,False
436,0,25.0,25.0,15.16802978515625,13.08461856842041,0.1706303507089615,15.4481,False,False
437,0,25.0,25.0,15.199857711791992,13.123065948486328,0.17052750289440155,15.3982,False,False
438,0,25.0,25.0,15.231683731079102,13.161513328552246,0.17046600580215454,15.3483,False,False
439,0,25.0,25.0,15.263509750366211,13.199962615966797,0.17050045728683472,15.2984,False,False
440,0,25.0,25.0,15.295333862304688,13.238412857055664,0.17056231200695038,15.2485,False,False
