run_kind,tick_global,policy_step,tick_in_policy_step,reporter_usv_id,agent_id,sensor_id,recommended_rule_id,expected_target_present_for_audit,raw_sensor_found,accepted_candidate,teammate_rejected,range_limited,estimated_world_position,target_world_location_for_audit,target_position_error_m,observer_world_location,planned_observer_world_location,observer_pose_source,matched_range_m,bearing_deg,blob_yaw_deg,matched_beam_index,matched_beam_yaw_deg,beam_yaw_error_deg,local_range_scaled_blob_present,local_blob_area,local_blob_range_scaled_area,sphere_blob_local_candidate_count,sphere_blob_candidate_count,rgb_changed_pixels,rgb_change_bbox_xyxy,rangefinder_hit_beam_indices,rangefinder_min_positive_range_m,nearest_teammate_agent_name,nearest_teammate_distance_m,within_teammate_exclusion_radius,truth_used_for_detection,actor_truth_used_for_detection,target_truth_used_for_detection,teammate_truth_used_for_detection
teammate_only,4,1,4,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[2.5410401821136475, 5.979564666748047, 0.18429996073246002]","[3.0212765957446805, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,[6],26.869800567626953,,,False,False,False,False,False
teammate_only,5,1,5,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[2.576978921890259, -5.9753737449646, 0.2082994431257248]","[3.3617021276595747, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,[6],26.953744888305664,,,False,False,False,False,False
teammate_only,5,1,5,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[2.5769598484039307, 5.975272178649902, 0.1968313753604889]","[3.3617021276595747, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,[6],26.896753311157227,,,False,False,False,False,False
teammate_only,6,1,6,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[2.6142101287841797, -5.970508575439453, 0.2149871587753296]","[3.702127659574468, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,85,"[63, 122, 264, 153]",[6],26.995811462402344,,,False,False,False,False,False
teammate_only,6,1,6,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,True,"[29.533365964889526, 5.970383644104004, 0.0]",,,"[2.614182233810425, 5.970383644104004, 0.20455040037631989]","[3.702127659574468, 6.0, 0.0]",live_location_sensor,26.9191837310791,0.0,-3.20208333333333,6,0.0,3.20208333333333,False,12,8695.709432971125,1,0,71,"[157, 122, 174, 132]",[6],26.9191837310791,teammate_extra0,6.147885510541737,True,False,False,False,False
teammate_only,7,1,7,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[2.6526010036468506, -5.965039253234863, 0.21503780782222748]","[4.042553191489361, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[6, 7]",27.036548614501953,,,False,False,False,False,False
teammate_only,7,1,7,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[2.652566432952881, 5.964909553527832, 0.20717525482177734]","[4.042553191489361, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,[6],26.936115264892578,,,False,False,False,False,False
teammate_only,8,1,8,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[2.6920223236083984, -5.958970069885254, 0.20911647379398346]","[4.382978723404255, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[6, 7]",27.075645446777344,,,False,False,False,False,False
teammate_only,8,1,8,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[2.6919851303100586, 5.958864212036133, 0.20486372709274292]","[4.382978723404255, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[5, 6]",26.946521759033203,,,False,False,False,False,False
teammate_only,9,1,9,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[2.7323570251464844, -5.952307224273682, 0.19858615100383759]","[4.723404255319149, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,[7],26.522045135498047,,,False,False,False,False,False
teammate_only,9,1,9,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[2.732325315475464, 5.952265739440918, 0.1984633356332779]","[4.723404255319149, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[5, 6]",26.94988250732422,,,False,False,False,False,False
teammate_only,10,1,10,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[2.7735002040863037, -5.945060729980469, 0.18543799221515656]","[5.0638297872340425, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,[7],26.532899856567383,,,False,False,False,False,False
teammate_only,10,1,10,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[2.7734858989715576, 5.945136070251465, 0.1890307515859604]","[5.0638297872340425, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[5, 6]",26.945363998413086,,,False,False,False,False,False
teammate_only,11,1,11,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[2.815356731414795, -5.937241077423096, 0.1718757003545761]","[5.404255319148936, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,[7],26.543956756591797,,,False,False,False,False,False
teammate_only,11,1,11,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[2.8153762817382812, 5.937499046325684, 0.177516907453537]","[5.404255319148936, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[5, 6]",26.932506561279297,,,False,False,False,False,False
teammate_only,12,1,12,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[2.857841968536377, -5.928862571716309, 0.15964721143245697]","[5.74468085106383, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,77,"[157, 122, 174, 133]",[7],26.554651260375977,,,False,False,False,False,False
teammate_only,12,1,12,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[2.8579165935516357, 5.929382801055908, 0.16542436182498932]","[5.74468085106383, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,74,"[147, 122, 164, 133]","[5, 6]",26.910778045654297,,,False,False,False,False,False
teammate_only,13,2,1,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[2.9008796215057373, -5.9199371337890625, 0.1502077579498291]","[6.085106382978723, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,[7],26.56458282470703,,,False,False,False,False,False
teammate_only,13,2,1,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[2.9010355472564697, 5.920815944671631, 0.15416407585144043]","[6.085106382978723, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[5, 6]",26.76483917236328,,,False,False,False,False,False
teammate_only,14,2,2,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[2.944401264190674, -5.91048002243042, 0.14451384544372559]","[6.425531914893617, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,[7],26.57345199584961,,,False,False,False,False,False
teammate_only,14,2,2,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[2.9446699619293213, 5.911827564239502, 0.14447633922100067]","[6.425531914893617, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[5, 6]",26.478473663330078,,,False,False,False,False,False
teammate_only,15,2,3,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[2.9883460998535156, -5.900504112243652, 0.14272047579288483]","[6.76595744680851, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,[7],26.581289291381836,,,False,False,False,False,False
teammate_only,15,2,3,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[2.988764762878418, 5.902450084686279, 0.13761524856090546]","[6.76595744680851, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[5, 6]",26.31067657470703,,,False,False,False,False,False
teammate_only,16,2,4,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.0326592922210693, -5.890023231506348, 0.14467298984527588]","[7.1063829787234045, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[7, 8]",26.587867736816406,,,False,False,False,False,False
teammate_only,16,2,4,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.0332705974578857, 5.892714977264404, 0.134062260389328]","[7.1063829787234045, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[5, 6]",26.25494956970215,,,False,False,False,False,False
teammate_only,17,2,5,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.0772922039031982, -5.879050254821777, 0.14970305562019348]","[7.446808510638298, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[7, 8]",26.593605041503906,,,False,False,False,False,False
teammate_only,17,2,5,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.0781447887420654, 5.882653713226318, 0.13383890688419342]","[7.446808510638298, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[5, 6]",26.30792999267578,,,False,False,False,False,False
teammate_only,18,2,6,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,True,False,True,True,"[29.61949040569451, -8.185810994638127, 0.0]",,,"[3.1222007274627686, -5.867598533630371, 0.1569153368473053]","[7.787234042553192, -6.0, 0.0]",live_location_sensor,26.5985050201416,-5.0,-6.921381578947367,7,-5.0,1.9213815789473667,True,19,13442.128916823462,1,0,80,"[46, 118, 267, 155]","[7, 8]",26.5985050201416,teammate_extra0,8.301404000523522,True,False,False,False,False
teammate_only,18,2,6,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,True,"[29.491760715176767, 8.179234743190282, 0.0]",,,"[3.1233503818511963, 5.872297763824463, 0.13661162555217743]","[7.787234042553192, 6.0, 0.0]",live_location_sensor,26.469133377075195,5.0,4.92734375,5,5.0,0.07265624999999964,False,16,11209.840347734338,1,0,73,"[143, 122, 160, 132]","[5, 6]",26.469133377075195,teammate_extra0,8.317130919042642,True,False,False,False,False
teammate_only,19,2,7,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.1673460006713867, -5.855680465698242, 0.16526897251605988]","[8.127659574468085, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[7, 8]",26.189401626586914,,,False,False,False,False,False
teammate_only,19,2,7,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.1688544750213623, 5.861679553985596, 0.14172744750976562]","[8.127659574468085, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[5, 6]",26.552988052368164,,,False,False,False,False,False
teammate_only,20,2,8,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.2126927375793457, -5.843308448791504, 0.1734158843755722]","[8.46808510638298, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,[8],26.015512466430664,,,False,False,False,False,False
teammate_only,20,2,8,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.2146289348602295, 5.850830554962158, 0.14848117530345917]","[8.46808510638298, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[5, 6]",26.4838924407959,,,False,False,False,False,False
teammate_only,21,2,9,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.2582101821899414, -5.830495834350586, 0.18061332404613495]","[8.808510638297872, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,[8],26.003711700439453,,,False,False,False,False,False
teammate_only,21,2,9,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.2606492042541504, 5.839782238006592, 0.1556503027677536]","[8.808510638297872, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[5, 6]",26.41207504272461,,,False,False,False,False,False
teammate_only,22,2,10,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.30387020111084, -5.81725549697876, 0.18607527017593384]","[9.148936170212766, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,[8],25.991744995117188,,,False,False,False,False,False
teammate_only,22,2,10,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.306894302368164, 5.828566074371338, 0.1624874472618103]","[9.148936170212766, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[5, 6]",26.33743667602539,,,False,False,False,False,False
teammate_only,23,2,11,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.3496479988098145, -5.803601264953613, 0.18944710493087769]","[9.48936170212766, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,[8],25.97890853881836,,,False,False,False,False,False
teammate_only,23,2,11,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.353346347808838, 5.817214012145996, 0.16832008957862854]","[9.48936170212766, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[5, 6]",26.25995445251465,,,False,False,False,False,False
teammate_only,24,2,12,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.395521640777588, -5.789546012878418, 0.1902332454919815]","[9.829787234042552, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,159,"[26, 122, 293, 183]",[8],25.964921951293945,,,False,False,False,False,False
teammate_only,24,2,12,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.399989366531372, 5.805758953094482, 0.17283691465854645]","[9.829787234042552, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,86,"[33, 122, 261, 158]","[5, 6]",26.179426193237305,,,False,False,False,False,False
teammate_only,25,3,1,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.441471815109253, -5.77510404586792, 0.1885756105184555]","[10.170212765957446, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,[8],25.949909210205078,,,False,False,False,False,False
teammate_only,25,3,1,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.446810483932495, 5.794232368469238, 0.1757577359676361]","[10.170212765957446, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,[6],26.095434188842773,,,False,False,False,False,False
teammate_only,26,3,2,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.487480640411377, -5.760289669036865, 0.18501345813274384]","[10.51063829787234, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,[8],25.933809280395508,,,False,False,False,False,False
teammate_only,26,3,2,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.493798017501831, 5.782666206359863, 0.17659521102905273]","[10.51063829787234, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,[6],26.007726669311523,,,False,False,False,False,False
teammate_only,27,3,3,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.5335333347320557, -5.745118618011475, 0.1803848147392273]","[10.851063829787234, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,[8],25.91632080078125,,,False,False,False,False,False
teammate_only,27,3,3,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.540942907333374, 5.771093368530273, 0.17549867928028107]","[10.851063829787234, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,[6],25.916322708129883,,,False,False,False,False,False
teammate_only,28,3,4,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.579616069793701, -5.729604721069336, 0.17526742815971375]","[11.191489361702128, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,[8],25.897724151611328,,,False,False,False,False,False
teammate_only,28,3,4,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.588236093521118, 5.759544849395752, 0.1728377342224121]","[11.191489361702128, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,[6],25.821897506713867,,,False,False,False,False,False
teammate_only,29,3,5,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.6257174015045166, -5.7137627601623535, 0.1702987551689148]","[11.53191489361702, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,[8],25.8775577545166,,,False,False,False,False,False
teammate_only,29,3,5,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.6356709003448486, 5.748053073883057, 0.16912133991718292]","[11.53191489361702, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,[6],25.724241256713867,,,False,False,False,False,False
teammate_only,30,3,6,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.6718270778656006, -5.697607040405273, 0.16605237126350403]","[11.872340425531915, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,71,"[179, 122, 197, 133]",[8],25.855722427368164,,,False,False,False,False,False
teammate_only,30,3,6,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.683241128921509, 5.736649990081787, 0.16463114321231842]","[11.872340425531915, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,66,"[147, 122, 165, 133]",[6],25.62408447265625,,,False,False,False,False,False
teammate_only,31,3,7,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.7179362773895264, -5.681150436401367, 0.16286800801753998]","[12.212765957446809, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[8, 9]",25.832141876220703,,,False,False,False,False,False
teammate_only,31,3,7,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.7309417724609375, 5.725366592407227, 0.15991459786891937]","[12.212765957446809, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,[6],25.522348403930664,,,False,False,False,False,False
teammate_only,32,3,8,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.764037847518921, -5.664405822753906, 0.16087490320205688]","[12.553191489361701, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[8, 9]",25.807289123535156,,,False,False,False,False,False
teammate_only,32,3,8,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.7787680625915527, 5.714234828948975, 0.1555231809616089]","[12.553191489361701, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[6, 7]",25.740001678466797,,,False,False,False,False,False
teammate_only,33,3,9,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.810124635696411, -5.647385597229004, 0.1603069305419922]","[12.893617021276595, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[8, 9]",25.78191566467285,,,False,False,False,False,False
teammate_only,33,3,9,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.826716184616089, 5.70328426361084, 0.1520707756280899]","[12.893617021276595, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[6, 7]",25.797801971435547,,,False,False,False,False,False
teammate_only,34,3,10,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.856191635131836, -5.630102157592773, 0.1610804945230484]","[13.23404255319149, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[8, 9]",25.756385803222656,,,False,False,False,False,False
teammate_only,34,3,10,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.8747825622558594, 5.692544937133789, 0.14993341267108917]","[13.23404255319149, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[6, 7]",25.670156478881836,,,False,False,False,False,False
teammate_only,35,3,11,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.9022340774536133, -5.612565994262695, 0.16294395923614502]","[13.574468085106384, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[8, 9]",25.73104476928711,,,False,False,False,False,False
teammate_only,35,3,11,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.922963857650757, 5.682045936584473, 0.14944949746131897]","[13.574468085106384, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,[7],25.54601287841797,,,False,False,False,False,False
teammate_only,36,3,12,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.9482481479644775, -5.594787120819092, 0.16549450159072876]","[13.914893617021276, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,73,"[183, 122, 276, 133]","[8, 9]",25.706266403198242,,,False,False,False,False,False
teammate_only,36,3,12,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.971256971359253, 5.671813488006592, 0.1505119800567627]","[13.914893617021276, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,71,"[155, 122, 174, 133]",[7],25.42620849609375,,,False,False,False,False,False
teammate_only,37,4,1,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[3.994230270385742, -5.576776027679443, 0.16848719120025635]","[14.25531914893617, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[8, 9]",25.681846618652344,,,False,False,False,False,False
teammate_only,37,4,1,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[4.019659519195557, 5.6618757247924805, 0.15290699899196625]","[14.25531914893617, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,[7],25.310470581054688,,,False,False,False,False,False
teammate_only,38,4,2,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[4.040177822113037, -5.558542251586914, 0.17164285480976105]","[14.595744680851064, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[8, 9]",25.362031936645508,,,False,False,False,False,False
teammate_only,38,4,2,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[4.068168640136719, 5.652256965637207, 0.15591305494308472]","[14.595744680851064, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,[7],25.198881149291992,,,False,False,False,False,False
teammate_only,39,4,3,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[4.08608865737915, -5.54009485244751, 0.17453384399414062]","[14.936170212765957, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[8, 9]",25.096660614013672,,,False,False,False,False,False
teammate_only,39,4,3,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[4.116781234741211, 5.6429829597473145, 0.1589985489845276]","[14.936170212765957, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[7, 8]",25.091205596923828,,,False,False,False,False,False
teammate_only,40,4,4,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[4.131960391998291, -5.521441459655762, 0.1768341213464737]","[15.27659574468085, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[8, 9]",25.067829132080078,,,False,False,False,False,False
teammate_only,40,4,4,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[4.165495872497559, 5.634077548980713, 0.1614500880241394]","[15.27659574468085, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[7, 8]",25.448862075805664,,,False,False,False,False,False
teammate_only,41,4,5,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[4.177792072296143, -5.502591609954834, 0.17836786806583405]","[15.617021276595745, -6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[8, 9]",25.03866195678711,,,False,False,False,False,False
teammate_only,41,4,5,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[4.21430778503418, 5.62556266784668, 0.16315490007400513]","[15.617021276595745, 6.0, 0.0]",live_location_sensor,,,,,,,False,0,,0,0,0,,"[7, 8]",25.314565658569336,,,False,False,False,False,False
