tick_global,waypoint_index,wp_ticks,sv0_target_cell,sv0_target_world,sv0_loc_x,sv0_loc_y,sv0_loc_z,sv0_proj_row,sv0_proj_col,sv0_dist_m,sv0_heading_deg,sv0_t_heading_deg,sv0_err_deg,sv0_cmd_l,sv0_cmd_r,sv0_arrived,sv0_timeout,sv1_target_cell,sv1_target_world,sv1_loc_x,sv1_loc_y,sv1_loc_z,sv1_proj_row,sv1_proj_col,sv1_dist_m,sv1_heading_deg,sv1_t_heading_deg,sv1_err_deg,sv1_cmd_l,sv1_cmd_r,sv1_arrived,sv1_timeout,inter_vessel_distance_m
162,1,86,"[39, 36]","[-40.0, 10.0]",-45.389163970947266,8.346583366394043,0.22018131613731384,39,35,5.637098089446462,344.19011402130127,17.056218754362607,32.86610473306132,153.43207492375677,7495.790345608072,False,False,"[41, 44]","[40.0, -10.0]",42.837257385253906,-11.658051490783691,0.16816140711307526,41,44,3.286208182125389,170.46514892578125,149.6986129740384,-20.76653595174284,5386.579827458409,747.2911670848189,True,False,90.46594299011623
163,1,87,"[39, 36]","[-40.0, 10.0]",-45.26280975341797,8.33680534362793,0.2179585099220276,39,35,5.519364362465655,343.4315662384033,17.53798900495469,34.10642276655136,-92.3003748301062,7527.14760409437,False,False,"[41, 44]","[40.0, -10.0]",42.724143981933594,-11.65908432006836,0.16876626014709473,41,44,3.189595776176302,169.31468200683594,148.657348119706,-20.657333887129937,5327.625658101275,712.732973119309,True,False,90.23048060976741
164,1,88,"[39, 36]","[-40.0, 10.0]",-45.142433166503906,8.32602596282959,0.2153286337852478,39,35,5.408031799932392,342.76133918762207,18.03119757422724,35.269858386605165,-323.3755105281657,7555.9864806192945,False,False,"[41, 44]","[40.0, -10.0]",42.61151885986328,-11.6580228805542,0.1691937893629074,41,44,3.0933914443314245,168.1588134765625,147.5890120403009,-20.5698014362616,5270.795875178604,675.458127412544,True,False,90.00065724438186
165,1,89,"[39, 36]","[-40.0, 10.0]",-45.028560638427734,8.314599990844727,0.21246002614498138,39,35,5.303488972856014,342.18728256225586,18.529374389120967,36.3420918268651,-537.2520512738233,7581.649189569916,False,False,"[41, 44]","[40.0, -10.0]",42.49956130981445,-11.654900550842285,0.16950803995132446,41,44,2.9977495850553364,166.99603271484375,146.49239740494312,-20.50363530990063,5216.167441961136,635.6113487011826,True,False,89.77724145723566
166,1,90,"[39, 36]","[-40.0, 10.0]",-44.92156982421875,8.302854537963867,0.20939511060714722,39,36,5.205972748101013,341.7163028717041,19.026151436564664,37.309848564860545,-731.632706012183,7603.467465217226,False,False,"[41, 44]","[40.0, -10.0]",42.3884391784668,-11.649754524230957,0.1697074919939041,41,44,2.9028144445444077,165.82481384277344,145.36619470661293,-20.458619136160507,5163.818165229986,593.3187817097441,True,False,89.5608412222541
167,1,91,"[39, 36]","[-40.0, 10.0]",-44.82170867919922,8.2910795211792,0.20629924535751343,39,36,5.115592222802575,341.35428047180176,19.515455390747444,38.161174918945676,-904.5029986177706,7620.785305575282,False,False,"[41, 44]","[40.0, -10.0]",42.2783203125,-11.642629623413086,0.16973167657852173,41,44,2.8087320139280494,164.6435089111328,144.20904697385484,-20.434461937277973,5113.817866882969,548.7152533922854,True,False,89.35193232726446
168,1,92,"[39, 36]","[-40.0, 10.0]",-44.72908401489258,8.279523849487305,0.2033315896987915,39,36,5.032322903430928,341.1060047149658,19.9917654021505,38.8857606871847,-1054.1895117846211,7632.972806729884,False,False,"[41, 44]","[40.0, -10.0]",42.16937255859375,-11.633577346801758,0.169584721326828,41,44,2.7156495072014475,163.450439453125,143.01958179916014,-20.430857653964864,5066.233621437206,501.93621256717415,True,False,89.15084606501352
169,1,93,"[39, 36]","[-40.0, 10.0]",-44.643680572509766,8.268385887145996,0.20064641535282135,39,36,4.9560323541457825,340.9751453399658,20.45032974799368,39.47518440802787,-1179.3913211649601,7639.449520460834,True,False,"[41, 44]","[40.0, -10.0]",42.06175994873047,-11.622654914855957,0.1692700833082199,41,44,2.623711695079179,162.24386596679688,141.79639921580895,-20.447466750987928,5021.126204115973,453.1182873568464,True,False,88.95778167293311
170,2,1,"[40, 36]","[-40.0, 0.0]",-44.565372467041016,8.25781536102295,0.19839400053024292,39,36,9.435790390823799,340.96420669555664,298.93622028472817,-42.027986410828476,8000.0,216.23743791297875,False,False,"[40, 44]","[40.0, 0.0]",41.95563888549805,-11.60992431640625,0.16884946823120117,41,44,11.773481476740564,161.02203369140625,99.56145558993254,-61.460578101473715,8000.0,-3101.7263649563783,False,False,88.77281388666403
171,2,2,"[40, 36]","[-40.0, 0.0]",-44.486846923828125,8.245565414428711,0.1972634196281433,39,36,9.387286312960143,340.8976650238037,298.5529427434408,-42.34472228036293,8000.0,136.89662363969,False,False,"[40, 44]","[40.0, 0.0]",41.860130310058594,-11.598583221435547,0.16784387826919556,41,44,11.746796053178283,159.7005157470703,99.11126154675381,-60.5892542003165,8000.0,-2906.6984356244466,False,False,88.59791596031829
172,2,3,"[40, 36]","[-40.0, 0.0]",-44.40850067138672,8.231927871704102,0.1971621811389923,39,36,9.338068036513546,340.77346420288086,298.1706899543658,-42.60277424851506,8000.0,68.42266438637307,False,False,"[40, 44]","[40.0, 0.0]",41.77416229248047,-11.588493347167969,0.16631169617176056,41,44,11.723516106416874,158.2818145751953,98.70422049023026,-59.57759408496506,8000.0,-2679.748186244996,False,False,88.43246289025902
173,2,4,"[40, 36]","[-40.0, 0.0]",-44.33063888549805,8.21713924407959,0.19789466261863708,39,36,9.288477297877229,340.59006690979004,297.7903574540765,-42.799709455713526,8000.0,11.428510795198235,False,False,"[40, 44]","[40.0, 0.0]",41.6967658996582,-11.579534530639648,0.16459940373897552,41,44,11.703189072407524,156.76837158203125,98.3363068231978,-58.43206475883345,8000.0,-2423.016864974683,False,False,88.2758328570837
174,2,5,"[40, 36]","[-40.0, 0.0]",-44.25349426269531,8.201390266418457,0.19929011166095734,39,36,9.238777827444784,340.3464775085449,297.4126489815604,-42.93382852698454,8000.0,-33.66306428630105,False,False,"[40, 44]","[40.0, 0.0]",41.627071380615234,-11.57159423828125,0.16284234821796417,41,44,11.68542487430564,155.1625518798828,98.00383517478643,-57.15871670509638,8000.0,-2138.587627442882,False,False,88.12742179048509
175,2,6,"[40, 36]","[-40.0, 0.0]",-44.177207946777344,8.184825897216797,0.20120036602020264,39,36,9.189148012648971,340.0422420501709,297.037949250824,-43.0042927993469,8000.0,-66.64578986098513,False,False,"[40, 44]","[40.0, 0.0]",41.56430435180664,-11.564573287963867,0.16110342741012573,41,44,11.669893034547002,153.46664428710938,97.7034675853066,-55.76317670180278,8000.0,-1828.488088360753,False,False,87.98662227534277
176,2,7,"[40, 36]","[-40.0, 0.0]",-44.101863861083984,8.167548179626465,0.20337995886802673,39,36,9.139700782924264,339.6774501800537,296.6664817667791,-43.01096841327461,8000.0,-87.49125811747035,False,False,"[40, 44]","[40.0, 0.0]",41.507755279541016,-11.558380126953125,0.15973329544067383,41,44,11.656306324995443,151.68296813964844,97.43209269277678,-54.25087544687166,8000.0,-1494.748766732935,False,False,87.85282657353254
177,2,8,"[40, 36]","[-40.0, 0.0]",-44.02747344970703,8.149624824523926,0.20549575984477997,39,36,9.090485529859869,339.2527084350586,296.2981805031134,-42.95452793194522,8000.0,-96.36556228197878,False,False,"[40, 44]","[40.0, 0.0]",41.45676803588867,-11.552921295166016,0.15875472128391266,41,44,11.644404817880874,149.81387329101562,97.18679350517363,-52.627079785842,8000.0,-1139.4155739758553,False,False,87.72540034657095
178,2,9,"[40, 36]","[-40.0, 0.0]",-43.95399856567383,8.131089210510254,0.20719444751739502,39,36,9.041499676858201,338.76913833618164,295.93279930480395,-42.83633903137769,8000.0,-93.60138583537446,False,False,"[40, 44]","[40.0, 0.0]",41.40925216674805,-11.547224044799805,0.15833531320095062,41,44,11.632900532983458,147.87696838378906,96.95811113010878,-50.9188572536803,8000.0,-769.6843467311091,False,False,87.60205812753736
179,2,10,"[40, 36]","[-40.0, 0.0]",-43.88135528564453,8.111944198608398,0.20839828252792358,39,36,8.9926946759432,338.22833251953125,295.56990776511043,-42.65842475442082,8000.0,-79.68543967443657,False,False,"[40, 44]","[40.0, 0.0]",41.36331558227539,-11.54026985168457,0.15851300954818726,41,44,11.620518819165293,145.88998413085938,96.73743896551925,-49.15254516534014,8000.0,-392.4540892484347,False,False,87.48064602218325
180,2,11,"[40, 36]","[-40.0, 0.0]",-43.80941390991211,8.092164993286133,0.2089831829071045,39,36,8.943979461939602,337.63233375549316,295.2088690897126,-42.42346466578056,8000.0,-55.25419229151612,False,False,"[40, 44]","[40.0, 0.0]",41.31731033325195,-11.53101634979248,0.15932530164718628,41,44,11.606017601799243,143.8705291748047,96.51725073067914,-47.35327844412555,8000.0,-14.18224952257242,False,False,87.35919199715073
181,2,12,"[40, 36]","[-40.0, 0.0]",-43.73802185058594,8.071701049804688,0.209018275141716,39,36,8.895232722805853,336.98358726501465,294.8489544807635,-42.13463278425115,8000.0,-21.055299552019278,False,False,"[40, 44]","[40.0, 0.0]",41.269832611083984,-11.518412590026855,0.16086679697036743,41,44,11.588196730046551,141.83583068847656,96.29109510221345,-45.54473558626313,8000.0,359.20083347503805,False,False,87.23593223321437
182,2,13,"[40, 36]","[-40.0, 0.0]",-43.6669921875,8.050480842590332,0.2085696905851364,39,36,8.846302815306515,336.28490829467773,294.4892541102261,-41.79565418445162,8000.0,22.045339077310018,False,False,"[40, 44]","[40.0, 0.0]",41.2197151184082,-11.501422882080078,0.16310574114322662,41,44,11.565916880321627,139.80247497558594,96.05353787463723,-43.748937100948694,8000.0,722.3598759589104,False,False,87.10929925385527
183,2,14,"[40, 36]","[-40.0, 0.0]",-43.596126556396484,8.028410911560059,0.2077593058347702,39,36,8.797016992962822,335.5394172668457,294.12880416732844,-41.41061309951726,8000.0,73.10659821812078,False,False,"[40, 44]","[40.0, 0.0]",41.166053771972656,-11.47905445098877,0.1658955067396164,41,44,11.538126905520528,137.78619384765625,95.80026648955337,-41.985927358102884,8000.0,1070.638087153664,False,False,86.97797663138648
184,2,15,"[40, 36]","[-40.0, 0.0]",-43.52521514892578,8.005380630493164,0.2066410779953003,39,36,8.747185883773762,334.7505168914795,293.76656768659245,-40.98394920488704,8000.0,131.11813327059735,False,False,"[40, 44]","[40.0, 0.0]",41.10817337036133,-11.450374603271484,0.16898483037948608,41,44,11.50387442447207,135.8016357421875,95.52790007061401,-40.27373567157349,8000.0,1400.0633559981206,False,False,86.8408709305288
185,2,16,"[40, 36]","[-40.0, 0.0]",-43.454044342041016,7.981265544891357,0.20526619255542755,39,36,8.696609800080461,333.921817779541,293.4014652122783,-40.520352567262705,8000.0,195.0257825287481,False,False,"[40, 44]","[40.0, 0.0]",41.045623779296875,-11.414539337158203,0.17226238548755646,41,44,11.462331236156244,133.8623504638672,95.23394687894185,-38.62840358492534,8000.0,1707.3369099865113,False,False,86.697123133578
186,2,17,"[40, 36]","[-40.0, 0.0]",-43.38240432739258,7.955927848815918,0.2037416398525238,39,36,8.64508224191816,333.0570945739746,293.0324149423736,-40.02467963160103,8000.0,263.75157306861365,False,False,"[40, 44]","[40.0, 0.0]",40.978878021240234,-11.37155532836914,0.175450399518013,41,44,11.413609103461877,131.97149658203125,94.91996558061506,-37.05153100141621,8000.0,1992.5583520166947,False,False,86.54696739614923
187,2,18,"[40, 36]","[-40.0, 0.0]",-43.310089111328125,7.929219722747803,0.2021653950214386,39,36,8.592392876058785,332.1602420806885,292.65832030799106,-39.501921772697415,8000.0,336.20357886148213,False,False,"[40, 44]","[40.0, 0.0]",40.90871810913086,-11.321803092956543,0.1783311814069748,41,44,11.358212618081364,130.12789916992188,94.5888749403583,-35.53902422956358,8000.0,2257.134037294768,False,False,86.39102597543106
188,2,19,"[40, 36]","[-40.0, 0.0]",-43.236915588378906,7.900987148284912,0.20062679052352905,39,36,8.53833827179819,331.23521995544434,292.2781745153627,-38.95704544008163,8000.0,411.31179068760594,False,False,"[40, 44]","[40.0, 0.0]",40.835853576660156,-11.265640258789062,0.18059132993221283,41,44,11.29660575757446,128.33033752441406,94.24328242691249,-34.087055097501576,8000.0,2502.3916766047705,False,False,86.22986791848601
189,2,20,"[40, 36]","[-40.0, 0.0]",-43.16270446777344,7.871071815490723,0.19926580786705017,39,36,8.482716019948239,330.28600120544434,291.8909372145054,-38.39506399093892,8000.0,488.0147318547524,False,False,"[40, 44]","[40.0, 0.0]",40.76091766357422,-11.203412055969238,0.1821253001689911,41,44,11.229222474711957,126.57769775390625,93.88546975866076,-32.6922279952455,8000.0,2729.550407862791,False,False,86.06398948810015
190,2,21,"[40, 36]","[-40.0, 0.0]",-43.08730697631836,7.839313507080078,0.19814985990524292,39,36,8.425336825807747,329.3165283203125,291.4956928318979,-37.820835488414616,8000.0,565.3023156733007,False,False,"[40, 44]","[40.0, 0.0]",40.68448257446289,-11.135446548461914,0.18301457166671753,41,44,11.156463876533447,124.86884307861328,93.51747729887192,-31.351365779741343,8000.0,2939.7582918703283,False,False,85.8938545165239
191,2,22,"[40, 36]","[-40.0, 0.0]",-43.010589599609375,7.8055548667907715,0.1973983347415924,39,36,8.366022741766677,328.3306694030762,291.091544486412,-37.239124916664196,8000.0,642.2049131273807,False,False,"[40, 44]","[40.0, 0.0]",40.60706329345703,-11.062057495117188,0.18327359855175018,41,44,11.078702174331667,123.20267486572266,93.14112551149859,-30.06154935422407,8000.0,3134.0851443024203,False,False,85.71988492517099
192,2,23,"[40, 36]","[-40.0, 0.0]",-42.932456970214844,7.769641399383545,0.19700053334236145,39,36,8.304615063756797,327.33218002319336,290.6777608145669,-36.65441920862645,8000.0,717.8297848516331,False,False,"[40, 44]","[40.0, 0.0]",40.529117584228516,-10.983543395996094,0.18303295969963074,41,44,10.99628077804806,121.57810974121094,92.7580157260249,-28.820094015186044,8000.0,3313.5263544627605,False,False,85.54248282038911
193,2,24,"[40, 36]","[-40.0, 0.0]",-42.85282897949219,7.731427192687988,0.19694600999355316,39,36,8.240970793666587,326.3246726989746,290.2536195298606,-36.07105316911401,8000.0,791.3372353036675,False,False,"[40, 44]","[40.0, 0.0]",40.4510612487793,-10.900191307067871,0.18246884644031525,41,44,10.909520006894361,119.99413299560547,92.36960697734503,-27.62452601826044,8000.0,3479.009681091516,False,False,85.362025134625
194,2,25,"[40, 36]","[-40.0, 0.0]",-42.77165222167969,7.690774917602539,0.1972241997718811,39,36,8.174966352907289,325.3115653991699,289.8184831197652,-35.493082279404746,8000.0,861.963974083927,False,False,"[40, 44]","[40.0, 0.0]",40.37325668334961,-10.812274932861328,0.18179844319820404,41,44,10.818715717470655,118.44973754882812,91.97715497549464,-26.472582573333483,8000.0,3631.395017616278,False,False,85.17886316800883
195,2,26,"[40, 36]","[-40.0, 0.0]",-42.68891143798828,7.647560119628906,0.19776536524295807,39,36,8.106504826661284,324.2960739135742,289.3718696222787,-34.924204291295496,8000.0,929.0385779903972,False,False,"[40, 44]","[40.0, 0.0]",40.29603576660156,-10.720053672790527,0.18109942972660065,41,44,10.724140428147006,116.94389343261719,91.5818288681315,-25.362064564485706,8000.0,3771.500271364645,False,False,84.99335679319908
196,2,27,"[40, 36]","[-40.0, 0.0]",-42.604610443115234,7.601672649383545,0.19850510358810425,39,36,8.035510103831042,323.2811698913574,288.9133310445701,-34.36783884678732,8000.0,991.963629672387,False,False,"[40, 44]","[40.0, 0.0]",40.21968460083008,-10.62377643585205,0.1804414689540863,41,44,10.626047575783161,115.47566223144531,91.1846264749034,-24.29103575654193,8000.0,3900.0701472402025,False,False,84.80584203865332
197,2,28,"[40, 36]","[-40.0, 0.0]",-42.51877975463867,7.553017616271973,0.1992659717798233,39,36,7.961929826624472,322.2695732116699,288.44250770985747,-33.827065501812456,8000.0,1050.2258769186851,False,False,"[40, 44]","[40.0, 0.0]",40.144466400146484,-10.523680686950684,0.1798871010541916,41,44,10.524672239156432,114.04412078857422,90.78649242207374,-23.257628366500484,8000.0,4017.8101350258153,False,False,84.61666080856853
198,2,29,"[40, 36]","[-40.0, 0.0]",-42.43147277832031,7.501518249511719,0.20000389218330383,39,36,7.885736231923438,321.2637405395508,287.95910405521545,-33.30463648433533,8000.0,1103.392389944836,False,False,"[40, 44]","[40.0, 0.0]",40.07060241699219,-10.419992446899414,0.17943347990512848,41,44,10.420231633448749,112.6483154296875,90.38821128081032,-22.26010414887719,8000.0,4125.37708170809,False,False,84.42613906353043
199,2,30,"[40, 36]","[-40.0, 0.0]",-42.342777252197266,7.447117805480957,0.20073585212230682,39,36,7.806930822168495,320.26584243774414,287.462973279454,-32.80286915829015,8000.0,1151.1283940440521,False,False,"[40, 44]","[40.0, 0.0]",39.998294830322266,-10.312925338745117,0.17913667857646942,41,44,10.312925479714025,111.28738403320312,89.99052654588408,-21.296857487319045,8000.0,4223.379888859921,False,False,84.23462046085
200,2,31,"[40, 36]","[-40.0, 0.0]",-42.252784729003906,7.389778137207031,0.20141606032848358,39,36,7.7255329882394665,319.2777442932129,286.9539197079845,-32.32382458522841,8000.0,1193.159892491311,False,False,"[40, 44]","[40.0, 0.0]",39.92771530151367,-10.20268726348877,0.17898805439472198,41,44,10.202943324070326,109.96044158935547,89.59407372339618,-20.36636786595929,8000.0,4312.391727855265,False,False,84.04242633420681
201,2,32,"[40, 36]","[-40.0, 0.0]",-42.161617279052734,7.329481601715088,0.20194223523139954,39,36,7.6415894819716215,318.30104064941406,286.43188964310036,-31.8691510063137,8000.0,1229.3017379850917,False,False,"[40, 44]","[40.0, 0.0]",39.8590202331543,-10.089471817016602,0.17903833091259003,41,44,10.090456721131712,108.66663360595703,89.19946057149394,-19.467173034463087,8000.0,4392.950965530161,False,False,83.84989514670131
202,2,33,"[40, 36]","[-40.0, 0.0]",-42.06940841674805,7.266231536865234,0.20233754813671112,39,36,7.555168558188663,317.3370170593262,285.8968485827895,-31.440168476536655,8000.0,1259.4385385321666,False,False,"[40, 44]","[40.0, 0.0]",39.79233169555664,-9.973466873168945,0.17927412688732147,41,44,9.975628681685617,107.4051513671875,88.80715518362581,-18.59799618356169,8000.0,4465.547445734513,False,False,83.6573469306997
203,2,34,"[40, 36]","[-40.0, 0.0]",-41.9763069152832,7.200051784515381,0.20262056589126587,39,36,7.466360205823139,316.38665771484375,285.3488201009995,-31.03783761384426,8000.0,1283.5276588310267,False,False,"[40, 44]","[40.0, 0.0]",39.7277717590332,-9.854848861694336,0.17968304455280304,41,44,9.858608132085282,106.1751708984375,88.41767601393161,-17.75749488450589,8000.0,4530.65884336857,False,False,83.46511911014666
204,2,35,"[40, 36]","[-40.0, 0.0]",-41.882469177246094,7.130985260009766,0.20274682343006134,39,36,7.375272264924065,315.4506721496582,284.7878443765458,-30.662827773112383,8000.0,1301.5842561720078,False,False,"[40, 44]","[40.0, 0.0]",39.66542434692383,-9.733786582946777,0.18025368452072144,41,44,9.739535004813424,104.97591400146484,88.03136955092387,-16.944544450540974,8000.0,4588.711321155265,False,False,83.27352200756454
205,2,36,"[40, 36]","[-40.0, 0.0]",-41.78806686401367,7.059094429016113,0.2026740461587906,39,36,7.28203249566699,314.5294876098633,284.21404539405813,-30.31544221580515,8000.0,1313.692425849858,False,False,"[40, 44]","[40.0, 0.0]",39.605377197265625,-9.610440254211426,0.1809166520833969,41,44,9.618538820226558,103.8066177368164,87.64864815733208,-16.15796957948433,8000.0,4640.119842814126,False,False,83.08288706293209
206,2,37,"[40, 36]","[-40.0, 0.0]",-41.69327163696289,6.984460353851318,0.20236200094223022,39,36,7.186783374435595,313.62325286865234,283.62753045263753,-29.995722416014814,8000.0,1319.984242825249,False,False,"[40, 44]","[40.0, 0.0]",39.54769515991211,-9.484962463378906,0.18166804313659668,41,44,9.495740760997732,102.6665267944336,87.26983195519777,-15.396694839235806,8000.0,4685.267561018801,False,False,82.89352552536084
207,2,38,"[40, 36]","[-40.0, 0.0]",-41.59825897216797,6.907179355621338,0.2018311470746994,39,36,7.089679710172881,312.731876373291,283.0284343741771,-29.70344199911392,7956.450877991525,1320.6382436273057,False,False,"[40, 44]","[40.0, 0.0]",39.492427825927734,-9.357498168945312,0.1824451982975006,41,44,9.371253997929376,101.55491638183594,86.89518807266113,-14.659728309174795,7999.524227067612,4724.509488598218,False,False,82.70573873900769
208,2,39,"[40, 36]","[-40.0, 0.0]",-41.50320816040039,6.827365398406982,0.20115670561790466,39,36,6.99089071984817,311.8550109863281,282.4169258881378,-29.4380850981903,7892.413888459383,1315.8825547544366,False,False,"[40, 44]","[40.0, 0.0]",39.43961715698242,-9.22818374633789,0.1831914782524109,41,44,9.245182755734106,100.4710693359375,86.52497243641291,-13.946096899524605,7873.769973502692,4758.182022157064,False,False,82.51982567056031
209,2,40,"[40, 36]","[-40.0, 0.0]",-41.40829849243164,6.745144367218018,0.20040442049503326,39,36,6.890593383620758,310.99208068847656,281.7931989004815,-29.19888178799505,7829.077842109071,1305.985040814703,False,False,"[40, 44]","[40.0, 0.0]",39.38929748535156,-9.097149848937988,0.1838555634021759,41,44,9.117625400038674,99.414306640625,86.15942840112679,-13.254878239498225,7747.768863283256,4786.600642736779,False,False,82.33607837285146
210,2,41,"[40, 36]","[-40.0, 0.0]",-41.3137092590332,6.660654544830322,0.1995728760957718,39,36,6.788972748718202,310.14231872558594,281.1574812432214,-28.984837482364526,7766.522804558281,1291.2479601074024,False,False,"[40, 44]","[40.0, 0.0]",39.34149169921875,-8.964522361755371,0.18444983661174774,41,44,8.988675895626113,98.38394165039062,85.7987608146951,-12.585180835695525,7621.62051528943,4810.064130754666,False,False,82.15477828451675
211,2,42,"[40, 36]","[-40.0, 0.0]",-41.21961212158203,6.574044704437256,0.19865916669368744,39,36,6.686218475569681,309.304744720459,280.509984123648,-28.79476059681099,7704.812632770063,1272.0013721252094,False,False,"[40, 44]","[40.0, 0.0]",39.29621124267578,-8.830416679382324,0.18498505651950836,41,44,8.858418444984945,97.37931823730469,85.44312924934067,-11.936188987964016,7495.416490071496,4828.846275924144,False,False,81.97618704569
212,2,43,"[40, 36]","[-40.0, 0.0]",-41.12617111206055,6.485471248626709,0.19765916466712952,39,36,6.5825222134378985,308.4782180786133,279.85091187475297,-28.627306203860314,7643.996274703843,1248.5946845091348,False,False,"[40, 44]","[40.0, 0.0]",39.25346374511719,-8.694945335388184,0.18541184067726135,41,44,8.726934786352148,96.39979553222656,85.09269659747108,-11.307098934755487,7369.239263785301,4843.209116454398,False,False,81.80055468905731
213,2,44,"[40, 36]","[-40.0, 0.0]",-41.03355407714844,6.395097255706787,0.19668543338775635,39,36,6.4780786457358355,307.66144943237305,279.1805681996226,-28.48088123275045,7584.101374878459,1221.4114372022118,False,False,"[40, 44]","[40.0, 0.0]",39.21324920654297,-8.558213233947754,0.1856854408979416,41,44,8.594299888223807,95.44474792480469,84.74760029378075,-10.697147631023938,7243.163007263199,4853.397289077225,False,False,81.62812586266745
214,2,45,"[40, 36]","[-40.0, 0.0]",-40.9419059753418,6.303090572357178,0.1957792341709137,39,36,6.373079132548294,306.8530082702637,278.49913554492,-28.35387272534365,7525.146873343008,1190.8309085601027,False,False,"[40, 44]","[40.0, 0.0]",39.175559997558594,-8.420320510864258,0.18588288128376007,41,44,8.460585016611256,94.5135726928711,84.40795050801691,-10.105622184854184,7117.256696291711,4859.639031161617,False,False,81.45911359598986
215,2,46,"[40, 36]","[-40.0, 0.0]",-40.851383209228516,6.209620475769043,0.19503548741340637,39,36,6.267714082665737,306.0513572692871,277.80698293077126,-28.244374338515854,7467.12491622674,1157.2711258536574,False,False,"[40, 44]","[40.0, 0.0]",39.1403923034668,-8.281362533569336,0.18601439893245697,41,44,8.32585676097932,93.60565948486328,84.07390516610424,-9.531754318759056,6991.574283859507,4862.1599305342625,False,False,81.2937435369437
216,2,47,"[40, 36]","[-40.0, 0.0]",-40.76211166381836,6.114858150482178,0.19442106783390045,39,36,6.162167182789371,305.25487518310547,277.1042979667774,-28.150577216328088,7410.025642836692,1121.1263306853293,False,False,"[40, 44]","[40.0, 0.0]",39.107723236083984,-8.141427993774414,0.18608884513378143,41,44,8.19017750730948,92.72044372558594,83.74551192714078,-8.97493179844514,6866.175125876889,4861.1561175594,False,False,81.13218979889908
217,2,48,"[40, 36]","[-40.0, 0.0]",-40.674224853515625,6.018972396850586,0.19396430253982544,39,36,6.056616866464928,304.46185302734375,276.3914349231708,-28.070418104172973,7353.813029843619,1082.8214352293085,False,False,"[40, 44]","[40.0, 0.0]",39.077537536621094,-8.000602722167969,0.18611392378807068,41,44,8.053606702236246,91.85734558105469,83.42288948541936,-8.434456095635312,6741.102469563799,4856.826892171903,False,False,80.97463856573013
218,2,49,"[40, 36]","[-40.0, 0.0]",-40.58783721923828,5.922130107879639,0.19369007647037506,39,36,5.951233284872665,303.6705436706543,275.6686740679015,-28.001869602752777,7298.444229435865,1042.7665170243122,False,False,"[40, 44]","[40.0, 0.0]",39.049808502197266,-7.858964920043945,0.18603749573230743,41,44,7.916198171911687,91.01581573486328,83.10609144217595,-7.909724292687315,6616.399597306157,4849.35022985178,False,False,80.82124223384308
