tick_global,waypoint_index,target_row,target_col,target_x,target_y,location_x,location_y,location_z,gps_x,gps_y,gps_z,projected_row,projected_col,distance_to_target_m,arrived,timeout,algorithm_step,target_proxy_x,target_proxy_y,target_proxy_z,sv_command_0,sv_command_1,sv_heading_deg,sv_target_heading_deg,sv_heading_error_deg,sv_control_scheme,target_control_scheme
2061,0,2,35,-25.0,190.0,-29.727148056030273,190.29652404785156,0.18081697821617126,-29.727148056030273,190.29652404785156,0.18081697821617126,2,34,4.736439090137766,False,False,35,-73.60236358642578,86.85334777832031,0.1685766726732254,1081.0335720601133,8000.0,325.1564025878906,356.41065918378735,31.25425659589672,0,1
2062,0,2,35,-25.0,190.0,-29.610008239746094,190.2337188720703,0.18145737051963806,-29.610008239746094,190.2337188720703,0.18145737051963806,2,34,4.615928994437489,False,False,35,-73.60846710205078,86.80384063720703,0.168475940823555,778.1796241159618,8000.0,324.4752655029297,357.0976950872878,32.62242958435809,0,1
2063,0,2,35,-25.0,190.0,-29.495336532592773,190.17068481445312,0.1821890026330948,-29.495336532592773,190.17068481445312,0.1821890026330948,2,34,4.4985757576313095,False,False,35,-73.61455535888672,86.75433349609375,0.16833236813545227,478.667789494963,8000.0,323.84246826171875,357.82556347505914,33.98309521334039,0,1
2064,0,2,35,-25.0,190.0,-29.384172439575195,190.10818481445312,0.18292520940303802,-29.384172439575195,190.10818481445312,0.18292520940303802,2,34,4.385507032716853,False,False,35,-73.62062072753906,86.70482635498047,0.1681498885154724,186.53051621532768,8000.0,323.2697982788086,358.5864434641116,35.316645185303,0,1
2065,0,2,35,-25.0,190.0,-29.277393341064453,190.04698181152344,0.18358898162841797,-29.277393341064453,190.04698181152344,0.18358898162841797,2,34,4.277651351477415,False,False,35,-73.62667846679688,86.65531921386719,0.16793200373649597,-94.13652585988211,8000.0,322.7684440612793,359.37070288928624,36.60225882800694,0,1
2066,0,2,35,-25.0,190.0,-29.17572593688965,189.98770141601562,0.18411335349082947,-29.17572593688965,189.98770141601562,0.18411335349082947,2,34,4.175744048092622,False,False,35,-73.6327133178711,86.60580444335938,0.16768188774585724,-359.51165512232365,8000.0,322.3487854003906,0.16875027945520155,37.81996487906457,0,1
2067,0,2,35,-25.0,190.0,-29.07973861694336,189.93093872070312,0.18444152176380157,-29.07973861694336,189.93093872070312,0.18444152176380157,2,34,4.08032310520589,False,False,35,-73.63874053955078,86.55628967285156,0.16746121644973755,-605.8679006509469,8000.0,322.02031326293945,0.9698028017337883,38.94948953879435,0,1
2068,0,2,35,-25.0,190.0,-28.989856719970703,189.8771514892578,0.18452711403369904,-28.989856719970703,189.8771514892578,0.18452711403369904,2,34,3.9917475374185365,False,False,35,-73.64474487304688,86.50677490234375,0.1673254519701004,-829.8761856875617,8000.0,321.7914390563965,1.7635916844485493,39.97215262805207,0,1
2069,0,2,35,-25.0,190.0,-28.906360626220703,189.8267059326172,0.18433420360088348,-28.906360626220703,189.8267059326172,0.18433420360088348,2,34,3.910202574787844,False,False,35,-73.65074157714844,86.4572525024414,0.16726574301719666,-1028.5782211770374,8000.0,321.66939544677734,2.540091380347901,40.87069593357057,0,1
2070,0,2,35,-25.0,190.0,-28.82939910888672,189.77987670898438,0.18383732438087463,-28.82939910888672,189.77987670898438,0.18383732438087463,2,34,3.835720505770714,False,False,35,-73.65672302246094,86.4077377319336,0.1672741025686264,-1199.45054100355,8000.0,321.6601448059082,3.2898821766744035,41.62973737076618,0,1
2071,0,2,35,-25.0,190.0,-28.758987426757812,189.73681640625,0.18307994306087494,-28.758987426757812,189.73681640625,0.18307994306087494,2,34,3.7681894961032,False,False,35,-73.66268920898438,86.35821533203125,0.1673433482646942,-1340.5570116388358,8000.0,321.7682800292969,4.0049992007693085,42.23671917147243,0,1
2072,0,2,35,-25.0,190.0,-28.695024490356445,189.69760131835938,0.18205063045024872,-28.695024490356445,189.69760131835938,0.18205063045024872,2,34,3.7073779072266015,False,False,35,-73.66864776611328,86.30868530273438,0.16740824282169342,-1450.4877526062123,8000.0,321.9970016479492,4.6786269384440855,42.68162529049488,0,1
2073,0,2,35,-25.0,190.0,-28.637298583984375,189.6621551513672,0.18074770271778107,-28.637298583984375,189.6621551513672,0.18074770271778107,2,34,3.652954986145116,False,False,35,-73.6745834350586,86.25916290283203,0.16741006076335907,-1528.6041247437238,8000.0,322.34806060791016,5.306604122133127,42.95854351422298,0,1
2074,0,2,35,-25.0,190.0,-28.58538246154785,189.63026428222656,0.1792445331811905,-28.58538246154785,189.63026428222656,0.1792445331811905,2,34,3.6043961902893487,False,False,35,-73.6805191040039,86.20963287353516,0.1673547774553299,-1575.3355950619834,8000.0,322.82056045532227,5.887705993208771,43.06714553788652,0,1
2075,0,2,35,-25.0,190.0,-28.5386962890625,189.6015625,0.17756126821041107,-28.5386962890625,189.6015625,0.17756126821041107,2,34,3.561056566193657,False,False,35,-73.68643188476562,86.16010284423828,0.16724775731563568,-1592.1248290321314,8000.0,323.41146087646484,6.424129628705291,43.01266875224047,0,1
2076,0,2,35,-25.0,190.0,-28.49671745300293,189.57571411132812,0.17577482759952545,-28.49671745300293,189.57571411132812,0.17577482759952545,2,34,3.5223644702758086,False,False,35,-73.69233703613281,86.1105728149414,0.16715264320373535,-1580.42373864797,7981.310589369207,324.11780548095703,6.91835406070253,42.80054857974551,0,1
2077,0,2,35,-25.0,190.0,-28.45897674560547,189.5524444580078,0.17413076758384705,-28.45897674560547,189.5524444580078,0.17413076758384705,2,34,3.487811074270985,False,False,35,-73.69823455810547,86.06103515625,0.16706788539886475,-1541.5997729926562,7938.650223297358,324.936710357666,7.3725161011294835,42.43580574346345,0,1
2078,0,2,35,-25.0,190.0,-28.425052642822266,189.53147888183594,0.17249727249145508,-28.425052642822266,189.53147888183594,0.17249727249145508,2,34,3.4569491816151263,False,False,35,-73.70411682128906,86.0114974975586,0.16699212789535522,-1477.0792392883782,7888.812987435467,325.8653678894043,7.78928163672155,41.92391374731727,0,1
2079,0,2,35,-25.0,190.0,-28.394466400146484,189.5125274658203,0.1711728274822235,-28.394466400146484,189.5125274658203,0.1711728274822235,2,34,3.4292902492065322,False,False,35,-73.70999145507812,85.96196746826172,0.1669241189956665,-1388.6388119311177,7831.665076095618,326.90003204345703,8.172258497519179,41.27222645406215,0,1
2080,0,2,35,-25.0,190.0,-28.366514205932617,189.49514770507812,0.17020633816719055,-28.366514205932617,189.49514770507812,0.17020633816719055,2,34,3.404158301024499,False,False,35,-73.71585845947266,85.91242980957031,0.16686275601387024,-1279.2081545345827,7767.342397852561,328.0342216491699,8.52868772757047,40.494466078400535,0,1
2081,0,2,35,-25.0,190.0,-28.340463638305664,189.4788818359375,0.1696459949016571,-28.340463638305664,189.4788818359375,0.1696459949016571,2,34,3.3808669686573274,False,False,35,-73.72171020507812,85.86288452148438,0.16680702567100525,-1151.9935466055708,7696.088635571963,329.26069831848145,8.866773773456146,39.6060754549747,0,1
2082,0,2,35,-25.0,190.0,-28.315563201904297,189.4633331298828,0.16942086815834045,-28.315563201904297,189.4633331298828,0.16942086815834045,2,34,3.358715628823502,False,False,35,-73.72755432128906,85.81334686279297,0.1667560487985611,-1010.2236523075321,7618.16630180764,330.57164001464844,9.194321918076351,38.62268190342792,0,1
2083,0,2,35,-25.0,190.0,-28.29106330871582,189.44808959960938,0.16952818632125854,-28.29106330871582,189.44808959960938,0.16952818632125854,2,34,3.3370200466935858,False,False,35,-73.73339080810547,85.76380157470703,0.1667090356349945,-857.2832666073609,7533.9528293220865,331.958776473999,9.519902504826481,37.56112603082744,0,1
2084,0,2,35,-25.0,190.0,-28.266216278076172,189.43283081054688,0.1700257658958435,-28.266216278076172,189.43283081054688,0.1700257658958435,2,34,3.315094216554739,False,False,35,-73.73921966552734,85.7142562866211,0.1666652411222458,-696.3959427940777,7443.808353399983,333.41357040405273,9.851019665473068,36.43744926142034,0,1
2085,0,2,35,-25.0,190.0,-28.240299224853516,189.41725158691406,0.1707310825586319,-28.240299224853516,189.41725158691406,0.1707310825586319,2,34,3.2922841280090744,False,False,35,-73.74503326416016,85.66471099853516,0.1666240394115448,-530.7635835794877,7348.177243125112,334.9273433685303,10.195316525052883,35.2679731565226,0,1
2086,0,2,35,-25.0,190.0,-28.21262550354004,189.40115356445312,0.1714799553155899,-28.21262550354004,189.40115356445312,0.1714799553155899,2,34,3.267962619027807,False,False,35,-73.75084686279297,85.61516571044922,0.16652604937553406,-363.2906125158943,7247.473304643821,336.4914321899414,10.558983074605937,34.06755088466451,0,1
2087,0,2,35,-25.0,190.0,-28.18254280090332,189.38433837890625,0.1722417026758194,-28.18254280090332,189.38433837890625,0.1722417026758194,2,34,3.241545605304564,False,False,35,-73.75664520263672,85.56562042236328,0.16637663543224335,-196.8334690614388,7142.215563875663,338.0973148345947,10.948606649193481,32.85129181459877,0,1
2088,0,2,35,-25.0,190.0,-28.149459838867188,189.3667449951172,0.17292895913124084,-28.149459838867188,189.3667449951172,0.17292895913124084,2,34,3.2124926735864254,False,False,35,-73.76244354248047,85.51606750488281,0.16618064045906067,-33.810931530296784,7032.853104989919,339.73671531677246,11.368748483138928,31.632033166366455,0,1
2089,0,2,35,-25.0,190.0,-28.112842559814453,189.3483123779297,0.17357945442199707,-28.112842559814453,189.3483123779297,0.17357945442199707,2,34,3.1803279011686603,False,False,35,-73.76822662353516,85.46652221679688,0.16594241559505463,123.46239669574106,6919.944181048453,341.40171813964844,11.824352653785407,30.422634514136973,0,1
2090,0,2,35,-25.0,190.0,-28.072229385375977,189.3291015625,0.17416678369045258,-28.072229385375977,189.3291015625,0.17416678369045258,2,34,3.1446300433926395,False,False,35,-73.77400970458984,85.4169692993164,0.16572467982769012,273.10561627532206,6803.9829666340975,343.08485984802246,12.318587089673995,29.233727241651536,0,1
2091,0,2,35,-25.0,190.0,-28.0272274017334,189.30918884277344,0.17454788088798523,-28.0272274017334,189.30918884277344,0.17454788088798523,2,34,3.1050484371027522,False,False,35,-73.77978515625,85.36741638183594,0.16552507877349854,413.40427992145624,6685.543337620769,344.77918243408203,12.854736850123544,28.07555441604154,0,1
2092,0,2,35,-25.0,190.0,-27.977529525756836,189.28871154785156,0.1747685670852661,-27.977529525756836,189.28871154785156,0.1747685670852661,2,34,3.061309089084839,False,False,35,-73.7855453491211,85.31786346435547,0.16540029644966125,542.9514540430932,6565.207342938815,346.4783172607422,13.435336446799274,26.957019186057096,0,1
2093,0,2,35,-25.0,190.0,-27.922901153564453,189.26785278320312,0.17469176650047302,-27.922901153564453,189.26785278320312,0.17469176650047302,2,34,3.0132027314091925,False,False,35,-73.79131317138672,85.26830291748047,0.16540132462978363,660.5921436344356,6443.570127930503,348.1765184402466,14.062474027530696,25.885955587284116,0,1
2094,0,2,35,-25.0,190.0,-27.863195419311523,189.246826171875,0.17448614537715912,-27.863195419311523,189.246826171875,0.17448614537715912,2,34,2.960601091761428,False,False,35,-73.79706573486328,85.21875,0.16545647382736206,765.4060170640037,6321.256085246085,349.86869525909424,14.737973424274227,24.869278165179992,0,1
2095,0,2,35,-25.0,190.0,-27.798341751098633,189.22584533691406,0.17400747537612915,-27.798341751098633,189.22584533691406,0.17400747537612915,2,34,2.903451738589685,False,False,35,-73.80281829833984,85.16919708251953,0.16550122201442719,856.6199200331312,6198.953341796139,351.55045223236084,15.46398018694711,23.913527954586243,0,1
2096,0,2,35,-25.0,190.0,-27.728351593017578,189.2052001953125,0.17330029606819153,-27.728351593017578,189.2052001953125,0.17330029606819153,2,34,2.8417616269935175,False,False,35,-73.80855560302734,85.11963653564453,0.1655363291501999,933.7987365022359,6077.266670528874,353.2180814743042,16.24144121497602,23.023359740671822,0,1
2097,0,2,35,-25.0,190.0,-27.65331268310547,189.1851348876953,0.17234382033348083,-27.65331268310547,189.1851348876953,0.17234382033348083,2,34,2.7756212539861544,False,False,35,-73.81430053710938,85.07007598876953,0.1655624508857727,996.5419961548737,5956.914745684697,354.868586063385,17.072369138366465,22.20378307498146,0,1
2098,0,2,35,-25.0,190.0,-27.57337760925293,189.16592407226562,0.17135244607925415,-27.57337760925293,189.16592407226562,0.17135244607925415,2,34,2.705171893434922,False,False,35,-73.82003021240234,85.02052307128906,0.16552141308784485,1044.6512112958162,5838.578544607342,356.49966621398926,17.95840086173582,21.458734647746553,0,1
2099,0,2,35,-25.0,190.0,-27.488773345947266,189.14779663085938,0.17028172314167023,-27.488773345947266,189.14779663085938,0.17028172314167023,2,35,2.6306355410569857,False,False,35,-73.82575988769531,84.97096252441406,0.16541966795921326,1077.9563057821651,5723.037161538261,358.10971689224243,18.902180058792492,20.79246316655008,0,1
2100,0,2,35,-25.0,190.0,-27.399784088134766,189.13101196289062,0.1693246215581894,-27.399784088134766,189.13101196289062,0.1693246215581894,2,35,2.5522742560908327,False,False,35,-73.83148193359375,84.92141723632812,0.1652628630399704,1096.4784001121966,5611.0022549514215,359.69781535863876,19.90587499874957,20.208059640110832,0,1
2101,0,2,35,-25.0,190.0,-27.30674934387207,189.11578369140625,0.1686525195837021,-27.30674934387207,189.11578369140625,0.1686525195837021,2,35,2.470411102597579,True,False,35,-73.83719635009766,84.87191009521484,0.16505609452724457,1100.235075411319,5503.262419040897,1.26370370388031,20.972679006276618,19.70897530239631,0,1
2102,0,2,36,-20.0,190.0,-26.643795013427734,189.0211181640625,0.1745327264070511,-26.643795013427734,189.0211181640625,0.1745327264070511,2,35,6.715520964837769,False,False,36,-73.89900970458984,84.33465576171875,0.16533523797988892,7772.25386725725,6008.613118901565,16.2759952545166,8.381528734354504,-7.894466520162098,0,1
2103,0,2,36,-20.0,190.0,-26.599084854125977,189.02069091796875,0.1759425401687622,-26.599084854125977,189.02069091796875,0.1759425401687622,2,35,6.671354224601161,False,False,36,-73.90450286865234,84.2867660522461,0.1654176563024521,7840.901872449363,5829.513565286484,17.44457244873047,8.44113018604327,-9.003442262687201,0,1
2104,0,2,36,-20.0,190.0,-26.54454231262207,189.0247344970703,0.17767727375030518,-26.54454231262207,189.0247344970703,0.17767727375030518,2,35,6.616810174314005,False,False,36,-73.90997314453125,84.23906707763672,0.16547967493534088,7898.514626366342,5640.343707117197,18.58392333984375,8.475824660769252,-10.108098679074487,0,1
2105,0,2,36,-20.0,190.0,-26.481245040893555,189.0330810546875,0.17947623133659363,-26.481245040893555,189.0330810546875,0.17947623133659363,2,35,6.552974097836152,False,False,36,-73.91542053222656,84.19156646728516,0.16552294790744781,7946.222692928322,5441.982452211279,19.694778442382812,8.485216201764691,-11.209562240618112,0,1
2106,0,2,36,-20.0,190.0,-26.4101619720459,189.0455780029297,0.18122240900993347,-26.4101619720459,189.0455780029297,0.18122240900993347,2,35,6.480825399311036,False,False,36,-73.92084503173828,84.1442642211914,0.16554899513721466,7985.086886874492,5235.18776872121,20.77785873413086,8.468670174995701,-12.309188559135151,0,1
2107,0,2,36,-20.0,190.0,-26.33217430114746,189.06207275390625,0.18275171518325806,-26.33217430114746,189.06207275390625,0.18275171518325806,2,35,6.401260727315935,False,False,36,-73.9262466430664,84.09716796875,0.16555917263031006,8000.0,5020.632186936919,21.8338565826416,8.425440363727288,-13.408416218914311,0,1
2108,0,2,36,-20.0,190.0,-26.24807357788086,189.08242797851562,0.18385758996009827,-26.24807357788086,189.08242797851562,0.18385758996009827,2,35,6.315090011173543,False,False,36,-73.9316177368164,84.0502700805664,0.1655547171831131,8000.0,4798.88101927469,22.863445281982422,8.354555095214595,-14.508890186767815,0,1
2109,0,2,36,-20.0,190.0,-26.1585750579834,189.1064910888672,0.18453052639961243,-26.1585750579834,189.1064910888672,0.18453052639961243,2,35,6.223054307901303,False,False,36,-73.93696594238281,84.00359344482422,0.16553673148155212,8000.0,4570.440183166884,23.86729621887207,8.255084578471369,-15.612211640400687,0,1
2110,0,2,36,-20.0,190.0,-26.06432342529297,189.13414001464844,0.1847030371427536,-26.06432342529297,189.13414001464844,0.1847030371427536,2,35,6.125825015521587,False,False,36,-73.94229125976562,83.95711517333984,0.1655062437057495,8000.0,4335.702577874036,24.84604263305664,8.12573266027301,-16.72030997278364,0,1
2111,0,2,36,-20.0,190.0,-25.96590232849121,189.1652374267578,0.1845494955778122,-25.96590232849121,189.1652374267578,0.1845494955778122,2,35,6.024020181472069,False,False,36,-73.94759368896484,83.91085815429688,0.1654641479253769,8000.0,4095.011565184056,25.800321578979492,7.965242141198874,-17.83507943778062,0,1
2112,0,2,36,-20.0,190.0,-25.863834381103516,189.19967651367188,0.18416783213615417,-25.863834381103516,189.19967651367188,0.18416783213615417,2,35,5.918198318050862,False,False,36,-73.95286560058594,83.86481475830078,0.16547006368637085,8000.0,3848.5999269127583,26.730741500854492,7.771973892002548,-18.95876760885193,0,1
