run_kind,tick_global,policy_step,tick_in_policy_step,reporter_usv_id,agent_id,sensor_id,recommended_rule_id,expected_target_present_for_audit,raw_sensor_found,accepted_candidate,teammate_rejected,range_limited,estimated_world_position,target_world_location_for_audit,target_position_error_m,observer_world_location,matched_range_m,bearing_deg,blob_yaw_deg,matched_beam_index,matched_beam_yaw_deg,beam_yaw_error_deg,local_range_scaled_blob_present,local_blob_area,local_blob_range_scaled_area,sphere_blob_local_candidate_count,sphere_blob_candidate_count,rgb_changed_pixels,rgb_change_bbox_xyxy,rangefinder_hit_beam_indices,rangefinder_min_positive_range_m,nearest_teammate_agent_name,nearest_teammate_distance_m,within_teammate_exclusion_radius,truth_used_for_detection,actor_truth_used_for_detection,target_truth_used_for_detection,teammate_truth_used_for_detection
teammate_only,34,3,10,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[13.23404255319149, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[8, 9]",25.74817657470703,,,False,False,False,False,False
teammate_only,34,3,10,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[13.23404255319149, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[6, 7]",25.668041229248047,,,False,False,False,False,False
teammate_only,35,3,11,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[13.574468085106384, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[8, 9]",25.724943161010742,,,False,False,False,False,False
teammate_only,35,3,11,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[13.574468085106384, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,[7],25.546960830688477,,,False,False,False,False,False
teammate_only,36,3,12,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[13.914893617021276, -6.0, 0.0]",,,,,,,False,0,,0,0,69,"[182, 122, 201, 133]","[8, 9]",25.700849533081055,,,False,False,False,False,False
teammate_only,36,3,12,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[13.914893617021276, 6.0, 0.0]",,,,,,,False,0,,0,0,86,"[98, 122, 280, 170]",[7],25.428085327148438,,,False,False,False,False,False
teammate_only,37,4,1,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[14.25531914893617, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[8, 9]",25.675518035888672,,,False,False,False,False,False
teammate_only,37,4,1,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[14.25531914893617, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,[7],25.311677932739258,,,False,False,False,False,False
teammate_only,38,4,2,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[14.595744680851064, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[8, 9]",25.362098693847656,,,False,False,False,False,False
teammate_only,38,4,2,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[14.595744680851064, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,[7],25.197744369506836,,,False,False,False,False,False
teammate_only,39,4,3,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[14.936170212765957, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[8, 9]",25.08441925048828,,,False,False,False,False,False
teammate_only,39,4,3,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[14.936170212765957, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[7, 8]",25.086772918701172,,,False,False,False,False,False
teammate_only,40,4,4,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[15.27659574468085, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[8, 9]",25.051179885864258,,,False,False,False,False,False
teammate_only,40,4,4,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[15.27659574468085, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[7, 8]",25.440471649169922,,,False,False,False,False,False
teammate_only,41,4,5,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[15.617021276595745, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[8, 9]",25.017610549926758,,,False,False,False,False,False
teammate_only,41,4,5,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[15.617021276595745, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[7, 8]",25.302610397338867,,,False,False,False,False,False
teammate_only,42,4,6,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[15.957446808510639, -6.0, 0.0]",,,,,,,False,0,,1,1,87,"[186, 122, 269, 134]",[9],24.984107971191406,,,False,False,False,False,False
teammate_only,42,4,6,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[15.957446808510639, 6.0, 0.0]",,,,,,,False,0,,0,0,73,"[166, 122, 184, 133]",[8],25.169384002685547,,,False,False,False,False,False
teammate_only,43,4,7,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[16.29787234042553, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,[9],24.950908660888672,,,False,False,False,False,False
teammate_only,43,4,7,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[16.29787234042553, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,[8],25.041120529174805,,,False,False,False,False,False
teammate_only,44,4,8,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[16.638297872340424, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,[9],24.917943954467773,,,False,False,False,False,False
teammate_only,44,4,8,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[16.638297872340424, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,[8],24.91799545288086,,,False,False,False,False,False
teammate_only,45,4,9,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[16.97872340425532, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,[9],24.885343551635742,,,False,False,False,False,False
teammate_only,45,4,9,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[16.97872340425532, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,[8],24.800153732299805,,,False,False,False,False,False
teammate_only,46,4,10,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[17.319148936170215, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,[9],24.85291290283203,,,False,False,False,False,False
teammate_only,46,4,10,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[17.319148936170215, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[8, 9]",24.687589645385742,,,False,False,False,False,False
teammate_only,47,4,11,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[17.659574468085104, -6.0, 0.0]",,,,,,,False,0,,0,0,0,,[9],24.820720672607422,,,False,False,False,False,False
teammate_only,47,4,11,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[17.659574468085104, 6.0, 0.0]",,,,,,,False,0,,0,0,0,,"[8, 9]",25.002403259277344,,,False,False,False,False,False
teammate_only,48,4,12,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[18.0, -6.0, 0.0]",,,,,,,False,0,,0,0,81,"[189, 122, 208, 134]",[9],24.788583755493164,,,False,False,False,False,False
teammate_only,48,4,12,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,False,False,False,False,False,,,,"[18.0, 6.0, 0.0]",,,,,,,False,0,,0,0,88,"[83, 121, 286, 143]","[8, 9]",24.865381240844727,,,False,False,False,False,False
